"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.1386,0.0077,-0.1893,-0.0966,-0.154,0.1128,-0.0136,-0.2955,-0.1651,0.2694,0.2287,0.2894,-0.1746,-0.418,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1386,1,0.1432,-0.0313,0.0717,-0.0607,-0.3047,-0.1639,-0.0326,-0.2057,-0.1679,-0.1079,-0.2024,-0.0239,0.0204,-0.2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0077,0.1432,1,0.4463,0.2115,-0.0956,0.1808,-0.04,0.1675,-0.1609,-0.124,-0.0611,-0.0718,0.2755,0.1987,0.3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.1893,-0.0313,0.4463,1,0.5558,0.4967,0.2728,0.0297,0.5295,0.3002,-0.6143,-0.5872,-0.5342,0.4715,0.5411,0.4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0966,0.0717,0.2115,0.5558,1,0.3341,-0.0878,0.2425,0.2856,0.2301,-0.6227,-0.5426,-0.4229,0.535,0.5336,0.3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.154,-0.0607,-0.0956,0.4967,0.3341,1,0.3997,0.4005,0.6573,0.7345,-0.4557,-0.7654,-0.5635,0.2859,0.532,0.4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1128,-0.3047,0.1808,0.2728,-0.0878,0.3997,1,0.426,0.4807,0.3188,-0.0312,-0.2294,-0.1954,0.1203,0.1048,0.2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0136,-0.1639,-0.04,0.0297,0.2425,0.4005,0.426,1,0.3318,0.6057,-0.0688,-0.3215,-0.2396,-0.0382,0.3671,0.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.2955,-0.0326,0.1675,0.5295,0.2856,0.6573,0.4807,0.3318,1,0.6279,-0.6516,-0.7643,-0.6865,0.1413,0.603,0.4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1651,-0.2057,-0.1609,0.3002,0.2301,0.7345,0.3188,0.6057,0.6279,1,-0.3975,-0.7009,-0.5393,0.0233,0.5408,0.3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2694,-0.1679,-0.124,-0.6143,-0.6227,-0.4557,-0.0312,-0.0688,-0.6516,-0.3975,1,0.7825,0.7491,-0.294,-0.698,-0.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.2287,-0.1079,-0.0611,-0.5872,-0.5426,-0.7654,-0.2294,-0.3215,-0.7643,-0.7009,0.7825,1,0.792,-0.2972,-0.6737,-0.4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2894,-0.2024,-0.0718,-0.5342,-0.4229,-0.5635,-0.1954,-0.2396,-0.6865,-0.5393,0.7491,0.792,1,-0.2826,-0.618,-0.2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1746,-0.0239,0.2755,0.4715,0.535,0.2859,0.1203,-0.0382,0.1413,0.0233,-0.294,-0.2972,-0.2826,1,0.2874,0.2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.418,0.0204,0.1987,0.5411,0.5336,0.532,0.1048,0.3671,0.603,0.5408,-0.698,-0.6737,-0.618,0.2874,1,0.3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0021,-0.2263,0.3091,0.4294,0.3354,0.4313,0.2754,0.1815,0.4752,0.3784,-0.404,-0.4117,-0.2802,0.2837,0.3614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6512,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5294,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3397,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6825,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7202,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2361,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3533,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2454,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1482,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3418,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7505,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4162,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6212
