"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",0.9681,0.1272,0.0672,0.0504,0.0772,0.1465,0.0859,-0.0969,-0.1067,0.0081,0.087,0.2728,-0.1347,-0.1318,0.0079,0.0774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1272,0.9968,0.1916,0.181,0.1866,0.161,0.0214,0.0606,0.2101,-0.222,0.2821,-0.3266,0.2303,0.3188,0.0413,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0672,0.1916,0.9763,0.125,0.2488,0.367,0.3601,0.0059,-0.0214,0.0095,-0.1112,-0.0132,-0.1684,-0.0673,0.374,0.1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0504,0.181,0.125,0.9984,0.0829,-0.0247,-0.205,-0.2346,0.0731,-0.456,0.1574,-0.1808,0.0334,0.36,0.0949,0.2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0772,0.1866,0.2488,0.0829,0.9806,-0.0164,0.086,0.0693,0.0575,-0.1173,-0.0684,-0.1897,-0.1022,-0.0955,0.2572,0.2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1465,0.161,0.367,-0.0247,-0.0164,0.974,0.5915,0.3309,0.0874,0.0938,-0.0591,-0.0948,-0.1466,0.0643,0.1372,0.0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0859,0.0214,0.3601,-0.205,0.086,0.5915,0.9936,0.2034,-1e-04,0.3186,-0.2153,0.1443,-0.2353,-0.2439,0.1584,-0.1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0969,0.0606,0.0059,-0.2346,0.0693,0.3309,0.2034,0.9925,0.2652,0.2824,0.0263,-0.1862,-0.0538,-0.1773,0.1143,-0.0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1067,0.2101,-0.0214,0.0731,0.0575,0.0874,-1e-04,0.2652,0.9793,0.1508,0.1274,-0.3051,0.1904,0.2297,0.1297,0.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0081,-0.222,0.0095,-0.456,-0.1173,0.0938,0.3186,0.2824,0.1508,0.9388,-0.1979,0.0794,-0.242,-0.3511,0.1233,-0.1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.087,0.2821,-0.1112,0.1574,-0.0684,-0.0591,-0.2153,0.0263,0.1274,-0.1979,0.9991,0.025,0.3601,0.1236,-0.0578,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
