"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.0211,-0.0717,-0.001,0.0231,0.1771,0.0818,-0.1254,-0.1113,-0.1588,0.1564,0.1776,-0.0493,-0.0381,0.1602,0.0513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0211,1,0.0255,0.3861,0.2219,0.2262,0.1906,-0.1557,0.0534,0.1387,-0.2338,-0.3987,-0.1494,-0.1841,-0.1571,0.3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0717,0.0255,1,0.0873,0.1148,0.0412,0.2095,0.5736,0.1689,0.4428,-0.2345,-0.41,-0.3959,0.1452,0.1254,-0.2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.001,0.3861,0.0873,1,0.4253,0.426,0.1486,0.0281,0.0533,0.2617,-0.5467,-0.4695,-0.4022,-0.0893,0.1919,0.1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0231,0.2219,0.1148,0.4253,1,0.2221,0.4303,0.2971,0.4808,0.4214,-0.5018,-0.6537,-0.3009,-0.2658,-0.0064,0.4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1771,0.2262,0.0412,0.426,0.2221,1,0.2118,-0.177,0.1257,0.3525,-0.6044,-0.3896,-0.5216,0.4341,0.017,0.0853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0818,0.1906,0.2095,0.1486,0.4303,0.2118,1,0.1734,0.4926,0.2971,-0.2455,-0.4376,-0.401,-0.075,0.1435,0.2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.1254,-0.1557,0.5736,0.0281,0.2971,-0.177,0.1734,1,0.3343,0.434,-0.0939,-0.2374,-0.1346,0.1239,0.3062,-0.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1113,0.0534,0.1689,0.0533,0.4808,0.1257,0.4926,0.3343,1,0.3999,-0.1169,-0.4309,-0.0849,-0.1399,0.1304,0.2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1588,0.1387,0.4428,0.2617,0.4214,0.3525,0.2971,0.434,0.3999,1,-0.5021,-0.5028,-0.392,0.1812,0.0161,0.0542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1564,-0.2338,-0.2345,-0.5467,-0.5018,-0.6044,-0.2455,-0.0939,-0.1169,-0.5021,1,0.6755,0.6542,-0.3262,-0.0566,-0.1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1776,-0.3987,-0.41,-0.4695,-0.6537,-0.3896,-0.4376,-0.2374,-0.4309,-0.5028,0.6755,1,0.5031,0.041,0.0242,-0.4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0493,-0.1494,-0.3959,-0.4022,-0.3009,-0.5216,-0.401,-0.1346,-0.0849,-0.392,0.6542,0.5031,1,-0.2798,-0.1068,0.0277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.0381,-0.1841,0.1452,-0.0893,-0.2658,0.4341,-0.075,0.1239,-0.1399,0.1812,-0.3262,0.041,-0.2798,1,0.1562,-0.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.1602,-0.1571,0.1254,0.1919,-0.0064,0.017,0.1435,0.3062,0.1304,0.0161,-0.0566,0.0242,-0.1068,0.1562,1,-0.0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0513,0.3484,-0.2737,0.1963,0.4623,0.0853,0.2139,-0.1361,0.2648,0.0542,-0.1849,-0.4023,0.0277,-0.313,-0.0444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5909,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6486,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5293,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3238,0,0,0,0,0,0,0,0,0,0
