"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.115,0.183,0.0187,0.1314,0.3124,0.0581,0.2878,-0.0803,0.125,-0.0622,0.1881,0.1375,-0.1063,-0.0144,0.1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.115,1,0.2521,0.3709,0.0694,0.2763,0.0202,0.2612,0.2364,0.3082,-0.3484,-0.1804,-0.4081,0.1107,0.2083,0.3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.183,0.2521,1,0.2254,0.1554,0.0366,0.1327,0.3547,0.1763,0.0826,-0.0459,0.0445,-0.2461,0.1806,0.2091,0.1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0187,0.3709,0.2254,1,0.1798,0.0976,-0.0269,0.382,0.1942,0.2228,-0.1067,-0.2909,-0.3172,0.1563,-0.0503,0.2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1314,0.0694,0.1554,0.1798,1,0.3556,0.1772,0.1032,0.2074,-4e-04,-0.0899,-0.1048,-0.2819,0.0833,0.2076,0.3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3124,0.2763,0.0366,0.0976,0.3556,1,0.2682,0.2499,0.1401,0.125,-0.2184,-0.1235,-0.2425,-0.0869,0.1424,0.2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0581,0.0202,0.1327,-0.0269,0.1772,0.2682,1,0.1808,0.0612,0.2894,-0.0099,-0.1396,-0.2749,-0.0792,0.221,0.4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2878,0.2612,0.3547,0.382,0.1032,0.2499,0.1808,1,0.2231,0.3902,0.1233,-0.262,-0.3332,-0.1099,0.2191,0.4952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0803,0.2364,0.1763,0.1942,0.2074,0.1401,0.0612,0.2231,1,0.5786,-0.3001,-0.3454,-0.4148,-0.1766,0.2745,0.4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.125,0.3082,0.0826,0.2228,-4e-04,0.125,0.2894,0.3902,0.5786,1,-0.3254,-0.4389,-0.3427,-0.2196,0.4312,0.5644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
