"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",0.9293,-0.0625,0.0605,0.1238,-0.0544,-0.1186,-0.0622,-0.2084,0.191,-0.1649,-0.0942,0.0261,-0.0934,0.0416,0.0964,0.0431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0625,0.9966,0.1039,-0.3231,0.1983,-0.1515,-0.1787,-0.2054,0.0902,0.6382,0.0354,-0.3161,-0.3884,0.1625,0.3905,-0.1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0605,0.1039,0.9913,0.1466,0.1619,-0.0087,0.2823,-0.2041,0.5297,0.0978,-0.5511,-0.4802,-0.514,-0.2246,0.4273,-0.2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1238,-0.3231,0.1466,0.9893,0.2958,0.3153,0.1323,0.3279,0.0128,-0.4501,-0.3028,0.1638,-0.0954,0.032,-0.3445,0.5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0544,0.1983,0.1619,0.2958,0.9994,0.1268,0.1211,-0.0468,-0.0102,-0.1169,-0.0701,-0.1979,-0.1209,-0.1578,0.0593,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1186,-0.1515,-0.0087,0.3153,0.1268,0.9783,0.4636,-0.0485,0.1918,0.1629,-0.0413,0.0114,0.0886,0.1381,-0.0933,0.2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0622,-0.1787,0.2823,0.1323,0.1211,0.4636,0.9959,-0.1753,0.2984,0.0685,-0.3062,-0.2627,-0.0729,-0.0852,0.1915,-0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.2084,-0.2054,-0.2041,0.3279,-0.0468,-0.0485,-0.1753,0.9888,-0.3457,-0.1551,-0.0343,0.2608,0.212,-0.1111,-0.2942,0.4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.191,0.0902,0.5297,0.0128,-0.0102,0.1918,0.2984,-0.3457,0.9989,0.4055,-0.4531,-0.4748,-0.4096,0.1123,0.5581,-0.2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1649,0.6382,0.0978,-0.4501,-0.1169,0.1629,0.0685,-0.1551,0.4055,0.9808,-0.0051,-0.4702,-0.3436,0.2719,0.4912,-0.3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0942,0.0354,-0.5511,-0.3028,-0.0701,-0.0413,-0.3062,-0.0343,-0.4531,-0.0051,0.9988,0.3814,0.5162,-0.0163,-0.3413,0.1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0261,-0.3161,-0.4802,0.1638,-0.1979,0.0114,-0.2627,0.2608,-0.4748,-0.4702,0.3814,0.9797,0.6414,-0.0315,-0.7019,0.5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
