"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3211,0.1043,0.0108,-0.21,-0.1031,-0.2031,0.0403,-0.2089,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3211,1,-0.1548,0.1098,-0.2781,0.0304,-0.1075,0.2419,-0.0991,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1043,-0.1548,1,0.3694,-0.254,-0.3025,-0.1387,-0.0823,0.538,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0108,0.1098,0.3694,1,-0.3175,-0.1212,-0.0699,0.2008,0.0741,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.21,-0.2781,-0.254,-0.3175,1,0.3368,0.3874,-0.2755,-0.0849,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1031,0.0304,-0.3025,-0.1212,0.3368,1,0.2393,0.2083,-0.2245,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2031,-0.1075,-0.1387,-0.0699,0.3874,0.2393,1,-0.1985,0.1767,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0403,0.2419,-0.0823,0.2008,-0.2755,0.2083,-0.1985,1,-0.0107,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2089,-0.0991,0.538,0.0741,-0.0849,-0.2245,0.1767,-0.0107,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9998,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.997,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8357,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8854,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7207,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8719,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8498,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9608,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4417
