"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2483,0.1817,0.0327,-0.0487,0.0749,0.305,0.3572,0.3407,-0.0403,-0.0892,-0.014,0.1807,0.4499,-0.0691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2483,1,0.4468,0.0694,0.0325,0.1235,0.1481,0.3802,0.2678,-0.0061,-0.0852,-0.005,0.0561,0.2398,0.0387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1817,0.4468,1,0.0211,-0.115,0.1355,0.1018,0.2818,0.3028,-0.0199,-0.077,0.0163,-0.0674,0.1569,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0327,0.0694,0.0211,1,0.2602,0.3082,0.1349,0.118,0.1274,-0.142,-0.2487,0.1046,0.1535,0.2308,0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0487,0.0325,-0.115,0.2602,1,0.5732,0.046,0.1137,0.1771,0.105,-0.2976,0.0324,0.1459,0.1011,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0749,0.1235,0.1355,0.3082,0.5732,1,0.0144,0.0286,0.2346,0.0905,-0.3826,-0.1375,0.1064,-0.0609,0.2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.305,0.1481,0.1018,0.1349,0.046,0.0144,1,0.4511,0.4232,-0.0945,-0.2738,0.0408,0.0704,0.4292,0.1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3572,0.3802,0.2818,0.118,0.1137,0.0286,0.4511,1,0.582,0.0943,-0.1483,0.1345,0.0989,0.4404,0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3407,0.2678,0.3028,0.1274,0.1771,0.2346,0.4232,0.582,1,-0.0657,-0.3726,-0.0219,0.2036,0.3875,0.2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0403,-0.0061,-0.0199,-0.142,0.105,0.0905,-0.0945,0.0943,-0.0657,1,0.0016,0.2318,-0.1433,-0.0752,-0.1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0892,-0.0852,-0.077,-0.2487,-0.2976,-0.3826,-0.2738,-0.1483,-0.3726,0.0016,1,0.3249,-0.0096,-0.1045,-0.3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.014,-0.005,0.0163,0.1046,0.0324,-0.1375,0.0408,0.1345,-0.0219,0.2318,0.3249,1,0.0179,0.1801,-0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1807,0.0561,-0.0674,0.1535,0.1459,0.1064,0.0704,0.0989,0.2036,-0.1433,-0.0096,0.0179,1,0.2535,0.2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.4499,0.2398,0.1569,0.2308,0.1011,-0.0609,0.4292,0.4404,0.3875,-0.0752,-0.1045,0.1801,0.2535,1,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
