"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.3322,0.5069,0.1198,0.1691,0.1904,0.1682,0.1583,0.3284,-0.2663,0.0046,-0.0417,0.2239,0.0682,0.2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3322,1,0.4191,0.2044,0.1058,0.2647,-5e-04,-0.0432,0.1107,-0.2213,0.1184,-0.1183,0.0862,0.2948,0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.5069,0.4191,1,0.0598,0.2247,0.3112,0.0011,0.1941,0.3355,-0.2767,-0.0235,-0.289,0.2602,0.1688,0.0842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1198,0.2044,0.0598,1,0.1255,0.3702,0.3525,0.0739,-0.0054,-0.1802,0.0896,0.1327,0.1048,0.1285,0.0782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1691,0.1058,0.2247,0.1255,1,0.3233,0.039,0.2697,0.3383,-0.239,-0.2291,-0.1635,0.1115,0.2829,0.0986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1904,0.2647,0.3112,0.3702,0.3233,1,0.4356,0.2696,0.2884,-0.2499,-0.1228,-0.0115,0.0478,0.1322,0.1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1682,-5e-04,0.0011,0.3525,0.039,0.4356,1,0.2091,0.2636,-0.0836,-0.1284,0.351,-0.0435,0.0802,0.2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1583,-0.0432,0.1941,0.0739,0.2697,0.2696,0.2091,1,0.5107,-0.1758,-0.24,-0.1313,0.0911,0.0188,0.1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3284,0.1107,0.3355,-0.0054,0.3383,0.2884,0.2636,0.5107,1,-0.2486,-0.2993,-0.0597,-0.005,0.2718,0.1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2663,-0.2213,-0.2767,-0.1802,-0.239,-0.2499,-0.0836,-0.1758,-0.2486,1,0.2931,0.326,-0.1585,-0.1327,-0.3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
