"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9998,0.1431,0.1966,-0.0872,-0.1344,0.0904,-0.1365,0.1337,0.2603,-0.3296,-0.2636,-0.4265,0.0451,-0.1527,0.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1431,0.8941,-0.1197,-0.037,0.1694,0.1447,-0.2874,0.1294,-0.0876,0.1238,0.172,-0.1278,-0.0014,-0.0839,-0.0268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1966,-0.1197,0.9922,0.0363,0.0497,0.5051,-0.2597,0.179,0.0882,-0.3619,-0.0037,-0.309,-0.0074,-0.0582,0.2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0872,-0.037,0.0363,0.9995,0.0975,0.2021,0.0344,-0.0776,0.1996,-0.1875,-0.1294,-0.0715,0.1878,-0.0821,0.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1344,0.1694,0.0497,0.0975,0.7926,0.362,-0.2589,-0.0811,0.0033,0.0548,0.2059,0.0288,-0.2377,-0.0189,-0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0904,0.1447,0.5051,0.2021,0.362,0.9989,-0.4911,0.1127,-0.0089,-0.2891,0.1667,-0.3474,-0.2553,-0.2326,0.1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.1365,-0.2874,-0.2597,0.0344,-0.2589,-0.4911,0.9917,-0.1887,0.2126,-0.1134,-0.2271,0.2616,-0.1801,-0.0203,-0.0785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1337,0.1294,0.179,-0.0776,-0.0811,0.1127,-0.1887,0.9996,0.3814,-0.0148,-0.1224,-0.261,0.1623,0.1535,-0.0386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2603,-0.0876,0.0882,0.1996,0.0033,-0.0089,0.2126,0.3814,0.9859,-0.3516,-0.4909,-0.26,-0.1372,0.2237,0.1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3296,0.1238,-0.3619,-0.1875,0.0548,-0.2891,-0.1134,-0.0148,-0.3516,0.9895,0.5128,0.515,0.2159,0.2267,0.1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
