"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9766,0.2356,0.249,-0.0715,-0.3004,-0.0861,-0.1243,0.2231,0.4759,-0.2604,-0.2312,-0.199,0.164,0.3738,0.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2356,0.9999,0.3385,-0.1406,-0.0592,-0.0777,0.1305,0.3426,0.2374,0.0759,-0.0689,-0.1225,-0.1764,0.2444,0.1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.249,0.3385,0.9266,-0.1276,-0.0305,-0.0305,0.1374,0.457,0.4863,-0.2042,-0.4375,-0.2469,-0.148,0.1785,0.2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0715,-0.1406,-0.1276,0.9859,0.4051,0.2553,0.0951,-0.1223,-0.3655,-0.0891,-0.0846,-0.2319,-0.0695,0.0104,-0.2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.3004,-0.0592,-0.0305,0.4051,0.9866,0.3939,-0.0055,-0.2397,-0.2121,0.0461,-0.0859,-0.0126,-0.0083,-0.2981,-0.0751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0861,-0.0777,-0.0305,0.2553,0.3939,0.998,0.2621,0.1645,-0.0772,-0.1727,-0.2089,-0.2318,-0.2032,-0.1002,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.1243,0.1305,0.1374,0.0951,-0.0055,0.2621,0.9803,0.1874,0.0192,-0.331,-0.3335,-0.1018,-0.3319,0.0697,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2231,0.3426,0.457,-0.1223,-0.2397,0.1645,0.1874,0.9973,0.3542,-0.3316,-0.5548,-0.4247,-0.1195,0.363,0.2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.4759,0.2374,0.4863,-0.3655,-0.2121,-0.0772,0.0192,0.3542,0.9944,-0.2623,-0.3805,-0.2375,0.1173,0.4159,0.4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2604,0.0759,-0.2042,-0.0891,0.0461,-0.1727,-0.331,-0.3316,-0.2623,0.99,0.5636,0.529,-0.0935,-0.042,-0.1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2312,-0.0689,-0.4375,-0.0846,-0.0859,-0.2089,-0.3335,-0.5548,-0.3805,0.5636,0.9997,0.5307,0.0614,-0.285,-0.4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.199,-0.1225,-0.2469,-0.2319,-0.0126,-0.2318,-0.1018,-0.4247,-0.2375,0.529,0.5307,0.9937,0.1332,0.0385,-0.1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.164,-0.1764,-0.148,-0.0695,-0.0083,-0.2032,-0.3319,-0.1195,0.1173,-0.0935,0.0614,0.1332,0.9817,0.012,0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.3738,0.2444,0.1785,0.0104,-0.2981,-0.1002,0.0697,0.363,0.4159,-0.042,-0.285,0.0385,0.012,0.9902,0.3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0888,0.1215,0.2218,-0.2334,-0.0751,0.066,0.0088,0.2843,0.4618,-0.1808,-0.4361,-0.1795,0.0126,0.3694,0.9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2265,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3142,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9664,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6885,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4849,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8279,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7326,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4181,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5523,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8468,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1026,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6582
