"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.1633,0.11,0.0834,-0.0245,0.101,0.1046,0.2456,0.1882,-0.0757,0.0275,-0.1174,0.0502,0.2636,0.2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1633,1,0.1339,0.1337,0.1184,0.2167,0.1924,0.2171,0.1184,-0.0734,0.0221,-0.3009,-0.1626,0.164,0.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.11,0.1339,1,0.1438,0.0155,0.3995,0.1369,0.2942,0.2295,-0.0326,-0.2752,-0.3333,0.0651,0.3473,-0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0834,0.1337,0.1438,1,0.1999,0.2925,0.2261,0.1544,0.0919,-0.0519,-0.0701,-0.2769,0.1443,0.1893,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0245,0.1184,0.0155,0.1999,1,0.3078,0.1415,0.2745,0.1086,-0.1554,-0.0761,-0.1779,-0.0683,0.2232,-0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.101,0.2167,0.3995,0.2925,0.3078,1,0.0877,0.3151,0.3283,-0.0642,-0.0945,-0.2628,-0.0674,0.2516,0.1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1046,0.1924,0.1369,0.2261,0.1415,0.0877,1,0.1827,0.1765,-0.3139,-0.0397,-0.048,0.0968,0.2382,0.3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2456,0.2171,0.2942,0.1544,0.2745,0.3151,0.1827,1,0.2824,-0.0701,-0.1498,-0.2212,0.0392,0.3659,0.3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1882,0.1184,0.2295,0.0919,0.1086,0.3283,0.1765,0.2824,1,-0.1739,-0.0398,0.0777,-0.0179,0.167,0.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0757,-0.0734,-0.0326,-0.0519,-0.1554,-0.0642,-0.3139,-0.0701,-0.1739,1,0.1218,0.0978,0.0449,-0.1069,-0.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0275,0.0221,-0.2752,-0.0701,-0.0761,-0.0945,-0.0397,-0.1498,-0.0398,0.1218,1,0.1359,8e-04,-0.2592,-0.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1174,-0.3009,-0.3333,-0.2769,-0.1779,-0.2628,-0.048,-0.2212,0.0777,0.0978,0.1359,1,0.1533,-0.3329,0.1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0502,-0.1626,0.0651,0.1443,-0.0683,-0.0674,0.0968,0.0392,-0.0179,0.0449,8e-04,0.1533,1,0.0033,0.2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2636,0.164,0.3473,0.1893,0.2232,0.2516,0.2382,0.3659,0.167,-0.1069,-0.2592,-0.3329,0.0033,1,0.2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.2198,0.2281,-0.0148,0.1304,-0.0095,0.1422,0.3671,0.3194,0.2102,-0.2299,-0.2025,0.1409,0.2909,0.2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8093,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8104,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7195,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6719,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9636,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7703,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3492,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6169,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7656,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8452,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7197,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8004,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6441
