"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9825,0.1255,0.1976,0.1949,0.0372,0.042,0.2718,0.3717,0.3106,-0.0779,-0.1157,0.0147,0.0475,0.3434,0.2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1255,0.9913,0.2535,-0.0177,0.0839,0.0011,-0.0536,-0.1333,0.0547,-0.0695,-0.1408,-0.0383,0.0223,-0.0094,0.1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1976,0.2535,0.9874,0.3583,0.2525,0.2434,-0.1234,6e-04,0.1438,-0.3343,-0.191,-0.4085,0.2134,0.0569,0.3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1949,-0.0177,0.3583,0.9989,0.3284,0.351,0.1142,0.3286,0.1976,-0.3715,-0.4308,-0.3666,0.1768,0.0729,0.2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0372,0.0839,0.2525,0.3284,0.9989,0.5007,0.33,0.3127,0.3805,-0.0722,-0.2223,-0.3179,0.3281,0.175,0.4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.042,0.0011,0.2434,0.351,0.5007,0.9768,0.1928,0.1205,0.312,-0.1722,-0.1184,-0.345,0.2049,0.1318,0.3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2718,-0.0536,-0.1234,0.1142,0.33,0.1928,0.999,0.3578,0.3905,-0.1335,-0.2913,-0.0412,0.0767,0.3776,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3717,-0.1333,6e-04,0.3286,0.3127,0.1205,0.3578,0.9961,0.5425,-0.0589,-0.1971,-0.0596,0.2003,0.4071,0.1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3106,0.0547,0.1438,0.1976,0.3805,0.312,0.3905,0.5425,0.9885,-0.0734,-0.0375,-0.1008,0.1862,0.3159,0.2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0779,-0.0695,-0.3343,-0.3715,-0.0722,-0.1722,-0.1335,-0.0589,-0.0734,0.9915,0.548,0.4699,0.0074,-0.1576,-0.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1157,-0.1408,-0.191,-0.4308,-0.2223,-0.1184,-0.2913,-0.1971,-0.0375,0.548,0.997,0.4362,-0.0031,-0.0189,-0.3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0147,-0.0383,-0.4085,-0.3666,-0.3179,-0.345,-0.0412,-0.0596,-0.1008,0.4699,0.4362,0.9988,-0.1913,0.0215,-0.2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0475,0.0223,0.2134,0.1768,0.3281,0.2049,0.0767,0.2003,0.1862,0.0074,-0.0031,-0.1913,0.9998,0.2705,0.4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.3434,-0.0094,0.0569,0.0729,0.175,0.1318,0.3776,0.4071,0.3159,-0.1576,-0.0189,0.0215,0.2705,0.9996,0.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.2555,0.1599,0.3436,0.2476,0.4006,0.3877,0.127,0.1973,0.2702,-0.327,-0.3549,-0.2503,0.4666,0.3394,0.9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9865,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7459,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8005,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6503,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6708,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6329,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9695,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6731,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6168,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7483,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8702,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7101
