"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9255,0.4786,0.3535,0.226,0.1713,0.1738,0.2668,0.2836,-0.0619,-0.3461,-0.4152,-0.3196,0.0961,0.1394,0.0628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.4786,0.9306,0.4522,0.185,0.1169,0.3422,0.054,0.3723,0.2364,-0.2533,-0.2755,-0.2947,0.1602,0.2296,0.1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3535,0.4522,0.995,0.1343,0.1196,0.1853,0.126,0.4151,0.1365,-0.4104,-0.3472,-0.5796,0.1526,0.1412,0.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.226,0.185,0.1343,0.9862,0.1599,0.201,0.1239,0.21,0.1511,-0.0733,-0.2512,-0.0939,0.0741,0.1811,0.2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1713,0.1169,0.1196,0.1599,0.9997,0.4628,0.1269,0.2312,0.1773,-0.3144,-0.3362,-0.372,0.1406,0.2459,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1738,0.3422,0.1853,0.201,0.4628,0.9543,-0.0258,0.1768,0.0417,-0.0993,-0.2497,-0.2266,0.1349,0.0349,0.0857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2668,0.054,0.126,0.1239,0.1269,-0.0258,0.9345,0.2379,0.1401,-0.1926,-0.201,-0.012,-0.085,0.1605,0.1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2836,0.3723,0.4151,0.21,0.2312,0.1768,0.2379,0.9927,0.3296,-0.3566,-0.4603,-0.3252,0.1306,0.2934,0.0745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0619,0.2364,0.1365,0.1511,0.1773,0.0417,0.1401,0.3296,0.9726,-0.1949,-0.2369,-0.2023,0.1404,0.3022,0.0689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3461,-0.2533,-0.4104,-0.0733,-0.3144,-0.0993,-0.1926,-0.3566,-0.1949,0.9727,0.654,0.5835,-0.1547,-0.112,-0.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4152,-0.2755,-0.3472,-0.2512,-0.3362,-0.2497,-0.201,-0.4603,-0.2369,0.654,0.9792,0.5939,-0.1162,-0.093,-0.1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3196,-0.2947,-0.5796,-0.0939,-0.372,-0.2266,-0.012,-0.3252,-0.2023,0.5835,0.5939,1,-0.238,-0.0886,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0961,0.1602,0.1526,0.0741,0.1406,0.1349,-0.085,0.1306,0.1404,-0.1547,-0.1162,-0.238,0.9995,0.0857,0.3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.1394,0.2296,0.1412,0.1811,0.2459,0.0349,0.1605,0.2934,0.3022,-0.112,-0.093,-0.0886,0.0857,0.9886,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0628,0.1331,0.0705,0.2642,0.086,0.0857,0.1958,0.0745,0.0689,-0.1463,-0.1877,0.058,0.3199,0.065,0.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5504,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8363,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7771,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8338,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8701,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8664,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6096,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6753,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8213,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8863,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9789,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
