"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.0039,-0.1936,-0.0361,0.0459,0.2953,0.3738,0.127,0.2483,-0.0191,0.0826,0.0107,-0.0929,0.0406,-0.1962,0.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0039,1,-0.0075,0.4519,0.3116,0.0628,0.1145,-0.0016,0.1527,0.0684,0.0032,-0.0482,-0.3583,0.1672,-0.0067,0.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1936,-0.0075,1,0.3442,0.0834,0.1842,0.1638,0.076,0.1138,0.2502,-0.026,-0.0864,-0.1732,0.201,0.341,-0.2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0361,0.4519,0.3442,1,0.3467,0.1031,0.0683,-0.1428,0.2689,0.0786,-0.1695,-0.1785,-0.5321,0.2354,0.212,-0.1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0459,0.3116,0.0834,0.3467,1,0.2131,0.2136,0.3078,0.1562,0.0736,0.0126,-0.0883,0.1225,0.0445,0.1627,0.2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2953,0.0628,0.1842,0.1031,0.2131,1,0.4477,0.3072,0.3795,0.0942,-0.0697,-0.1609,0.1052,-0.1898,0.1883,0.1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3738,0.1145,0.1638,0.0683,0.2136,0.4477,1,0.29,0.4822,0.3517,-0.1738,-0.3773,-0.1186,0.0732,0.163,0.1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.127,-0.0016,0.076,-0.1428,0.3078,0.3072,0.29,1,-0.0928,0.0817,-0.1079,-0.3177,0.213,-0.0391,0.1805,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2483,0.1527,0.1138,0.2689,0.1562,0.3795,0.4822,-0.0928,1,0.5105,-0.1203,-0.189,-0.0072,0.2035,0.1994,-0.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0191,0.0684,0.2502,0.0786,0.0736,0.0942,0.3517,0.0817,0.5105,1,-0.1301,-0.182,0.0161,-0.024,0.2858,-0.1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0826,0.0032,-0.026,-0.1695,0.0126,-0.0697,-0.1738,-0.1079,-0.1203,-0.1301,1,0.4754,0.1168,-0.2124,-0.2985,-0.0926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
