"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.0606,-0.26,-0.0791,0.2636,0.3019,0.1115,-0.3025,-0.1645,0.0142,-0.1916,-0.1417,0.0906,-0.2102,-0.074,0.4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0606,1,0.1559,0.4488,0.1305,-1e-04,0.155,0.1928,-0.304,0.233,-0.0156,0.2282,-0.0784,-0.0618,0.1224,0.4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.26,0.1559,1,0.2933,-0.1279,0.07,-0.0319,0.1714,-0.0472,0.0375,0.131,0.1191,-0.2664,0.1414,0.4826,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0791,0.4488,0.2933,1,0.0113,0.0837,0.3489,0.361,0.3673,0.5697,-0.2757,0.3181,-0.2974,-0.22,0.2911,0.1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2636,0.1305,-0.1279,0.0113,1,0.3105,0.1442,-0.1855,-0.0159,-0.1107,0.1213,-0.2249,-0.1527,-0.2564,0.045,0.4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3019,-1e-04,0.07,0.0837,0.3105,1,0.5999,0.1171,0.1107,0.1517,-0.4644,-0.4294,-0.1567,0.1928,0.4165,0.3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1115,0.155,-0.0319,0.3489,0.1442,0.5999,1,0.0632,0.1892,0.2865,-0.3299,0.1307,0.055,0.1997,0.394,0.1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.3025,0.1928,0.1714,0.361,-0.1855,0.1171,0.0632,1,0.181,0.5119,-0.4667,-0.1908,-0.4322,-0.0202,0.2793,0.3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1645,-0.304,-0.0472,0.3673,-0.0159,0.1107,0.1892,0.181,1,0.3068,-0.2367,-0.0835,-0.0821,0.0875,0.0995,-0.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0142,0.233,0.0375,0.5697,-0.1107,0.1517,0.2865,0.5119,0.3068,1,-0.3957,0.2244,0.0841,0.0085,0.1815,0.2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1916,-0.0156,0.131,-0.2757,0.1213,-0.4644,-0.3299,-0.4667,-0.2367,-0.3957,1,0.2728,0.2608,0.1076,-0.0037,-0.2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1417,0.2282,0.1191,0.3181,-0.2249,-0.4294,0.1307,-0.1908,-0.0835,0.2244,0.2728,1,0.352,-0.0243,0.034,-0.2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0906,-0.0784,-0.2664,-0.2974,-0.1527,-0.1567,0.055,-0.4322,-0.0821,0.0841,0.2608,0.352,1,0.3915,-0.359,-0.2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.2102,-0.0618,0.1414,-0.22,-0.2564,0.1928,0.1997,-0.0202,0.0875,0.0085,0.1076,-0.0243,0.3915,1,-0.0704,-0.2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.074,0.1224,0.4826,0.2911,0.045,0.4165,0.394,0.2793,0.0995,0.1815,-0.0037,0.034,-0.359,-0.0704,1,0.1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.4149,0.4849,0.035,0.1252,0.4099,0.3601,0.1137,0.3192,-0.2729,0.2485,-0.2118,-0.2231,-0.2845,-0.2049,0.1531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5328,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4758,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8472,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5342,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3904,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9153,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4337,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3311,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6331,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4891,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3849
