"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.0659,0.1089,0.1244,-0.236,-0.3273,-0.064,0.0931,-0.1703,-0.1178,0.3304,-0.1094,0.036,0.2305,0.0392,-0.0947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0659,1,0.0112,0.1699,0.1384,0.1416,0.1484,0.3838,0.3703,0.2522,-0.0538,-0.0509,0.0266,0.2841,0.1507,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1089,0.0112,1,0.2927,0.3744,0.1102,0.0842,0.4185,0.3504,0.5077,-0.2777,-0.2842,-0.2509,0.1876,0.2421,0.2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1244,0.1699,0.2927,1,0.0737,0.3368,0.1663,0.1064,0.3819,0.0628,-0.3069,-0.0939,-0.4776,0.029,0.0805,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.236,0.1384,0.3744,0.0737,1,0.3126,0.2844,0.4436,0.1894,0.3347,-0.2196,-0.1497,-0.124,-0.1663,0.3628,-0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.3273,0.1416,0.1102,0.3368,0.3126,1,0.219,0.3711,0.3442,0.2967,-0.4605,-0.1288,-0.2734,-0.1651,0.146,0.1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.064,0.1484,0.0842,0.1663,0.2844,0.219,1,-0.0133,0.2178,-0.0157,-0.1191,-0.2087,0.0704,0.1448,0.3577,-0.2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0931,0.3838,0.4185,0.1064,0.4436,0.3711,-0.0133,1,0.2989,0.6047,-0.3628,-0.4135,-0.2399,-0.0851,0.3331,0.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1703,0.3703,0.3504,0.3819,0.1894,0.3442,0.2178,0.2989,1,0.6676,-0.3973,-0.3084,-0.3633,0.1889,0.2684,0.3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1178,0.2522,0.5077,0.0628,0.3347,0.2967,-0.0157,0.6047,0.6676,1,-0.4362,-0.4652,-0.2975,0.0985,0.296,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.3304,-0.0538,-0.2777,-0.3069,-0.2196,-0.4605,-0.1191,-0.3628,-0.3973,-0.4362,1,0.3265,0.4458,-0.0794,-0.0722,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1094,-0.0509,-0.2842,-0.0939,-0.1497,-0.1288,-0.2087,-0.4135,-0.3084,-0.4652,0.3265,1,0.3663,0.0848,-0.2145,-0.0282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.036,0.0266,-0.2509,-0.4776,-0.124,-0.2734,0.0704,-0.2399,-0.3633,-0.2975,0.4458,0.3663,1,-0.1683,0.1163,-0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
