"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.0267,0.1195,0.2783,0.0168,0.3578,0.1151,0.364,0.2032,0.206,-0.1734,0.0882,-0.2255,-0.1476,0.077,0.2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0267,1,0.2355,0.1949,0.2964,0.0822,0.3378,0.226,0.2161,0.033,-0.3771,-0.2162,-0.3247,-0.0759,0.3659,0.1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1195,0.2355,1,0.2647,0.1448,0.1267,0.0942,-0.1956,0.1692,0.2651,-0.2035,-0.3392,-0.2538,0.2914,0.1274,0.0668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2783,0.1949,0.2647,1,0.2655,0.3815,0.1994,0.1054,0.1633,0.1814,-0.1329,-0.2033,-0.3003,0.1747,0.2683,0.5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0168,0.2964,0.1448,0.2655,1,0.309,0.2516,0.0515,0.0385,0.0651,-0.1486,-0.1824,-0.2062,0.0816,0.3516,0.3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3578,0.0822,0.1267,0.3815,0.309,1,0.3372,0.2629,0.2607,0.3833,-0.01,-0.0653,-0.2673,0.1301,0.02,0.2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1151,0.3378,0.0942,0.1994,0.2516,0.3372,1,0.0299,0.0532,-0.0589,-0.2539,-0.1425,-0.052,-0.2393,0.382,0.2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.364,0.226,-0.1956,0.1054,0.0515,0.2629,0.0299,1,0.113,0.2832,-0.0148,0.0518,-0.0746,-0.0637,-0.0022,0.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2032,0.2161,0.1692,0.1633,0.0385,0.2607,0.0532,0.113,1,0.3174,-0.1722,-0.2958,-0.18,-0.0242,0.2361,0.1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.206,0.033,0.2651,0.1814,0.0651,0.3833,-0.0589,0.2832,0.3174,1,-0.1166,-0.3096,-0.298,0.1095,0.0297,0.1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1734,-0.3771,-0.2035,-0.1329,-0.1486,-0.01,-0.2539,-0.0148,-0.1722,-0.1166,1,0.4691,0.5931,0.0776,-0.0731,-0.2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0882,-0.2162,-0.3392,-0.2033,-0.1824,-0.0653,-0.1425,0.0518,-0.2958,-0.3096,0.4691,1,0.4567,-0.1626,-0.1989,-0.2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2255,-0.3247,-0.2538,-0.3003,-0.2062,-0.2673,-0.052,-0.0746,-0.18,-0.298,0.5931,0.4567,1,-0.0661,-0.0102,-0.2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1476,-0.0759,0.2914,0.1747,0.0816,0.1301,-0.2393,-0.0637,-0.0242,0.1095,0.0776,-0.1626,-0.0661,1,-0.1261,0.3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.077,0.3659,0.1274,0.2683,0.3516,0.02,0.382,-0.0022,0.2361,0.0297,-0.0731,-0.1989,-0.0102,-0.1261,1,0.3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.2371,0.1191,0.0668,0.5321,0.3389,0.2982,0.2234,0.0588,0.1506,0.1618,-0.2296,-0.2004,-0.2215,0.3963,0.3137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5827,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5852,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7123,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8018,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8497,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1668,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2671,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6693,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7191,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5945,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6422,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8287,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716
