"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.0713,-0.0697,-0.0342,0.064,0.1931,0.1524,-0.0678,0.0391,-0.1377,0.2196,0.1476,-0.0191,-0.1338,0.2523,0.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0713,1,0.3616,0.4563,0.3279,0.2513,0.296,0.2492,0.2943,0.3923,-0.3215,-0.4275,-0.3184,-0.0166,0.1829,0.2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0697,0.3616,1,0.2863,0.1589,0.1429,0.3037,0.2567,0.1817,0.2695,-0.2748,-0.5222,-0.4945,-0.1207,0.0697,0.0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0342,0.4563,0.2863,1,0.3881,0.246,0.2066,0.2011,0.1258,0.3042,-0.445,-0.4275,-0.3686,-0.1347,0.1641,0.1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.064,0.3279,0.1589,0.3881,1,0.3871,0.3864,0.3597,0.3917,0.3629,-0.5976,-0.5377,-0.321,-0.0305,0.0949,0.4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1931,0.2513,0.1429,0.246,0.3871,1,0.2768,-0.0027,0.3589,0.2196,-0.4083,-0.4871,-0.2858,0.1902,0.1359,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1524,0.296,0.3037,0.2066,0.3864,0.2768,1,0.234,0.4562,0.2308,-0.2901,-0.3904,-0.4984,-0.06,0.2258,0.2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0678,0.2492,0.2567,0.2011,0.3597,-0.0027,0.234,1,0.2026,0.3654,-0.1934,-0.2207,-0.2713,0.1699,0.2534,0.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0391,0.2943,0.1817,0.1258,0.3917,0.3589,0.4562,0.2026,1,0.3791,-0.2845,-0.4198,-0.2346,0.1286,0.1636,0.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1377,0.3923,0.2695,0.3042,0.3629,0.2196,0.2308,0.3654,0.3791,1,-0.3943,-0.3878,-0.2889,4e-04,0.0225,0.2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2196,-0.3215,-0.2748,-0.445,-0.5976,-0.4083,-0.2901,-0.1934,-0.2845,-0.3943,1,0.6739,0.5184,-0.1649,-0.0923,-0.3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1476,-0.4275,-0.5222,-0.4275,-0.5377,-0.4871,-0.3904,-0.2207,-0.4198,-0.3878,0.6739,1,0.4929,0.0032,-0.0474,-0.3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0191,-0.3184,-0.4945,-0.3686,-0.321,-0.2858,-0.4984,-0.2713,-0.2346,-0.2889,0.5184,0.4929,1,0.0053,-0.1443,-0.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1338,-0.0166,-0.1207,-0.1347,-0.0305,0.1902,-0.06,0.1699,0.1286,4e-04,-0.1649,0.0032,0.0053,1,0.1997,-0.0796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2523,0.1829,0.0697,0.1641,0.0949,0.1359,0.2258,0.2534,0.1636,0.0225,-0.0923,-0.0474,-0.1443,0.1997,1,-0.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0596,0.2614,0.0444,0.1883,0.4775,0.228,0.2206,0.1183,0.3335,0.2362,-0.3129,-0.3757,-0.1229,-0.0796,-0.0165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8018,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6431,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6124,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9972,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8898,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6706,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7051,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5567,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.163,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7609,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8806,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7076
