"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.1714,0.0749,0.1866,0.2337,0.293,0.2321,0.1735,-0.0077,-0.0203,-0.1173,0.0837,-0.1884,0.2301,-0.1826,-0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1714,1,-0.0657,0.0959,0.044,-0.0266,0.004,-0.0067,-0.0884,0.0713,-0.1406,-0.0638,0.0377,-0.0357,-0.0234,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0749,-0.0657,1,0.0774,-0.0751,0.0562,0.2344,0.384,0.1419,0.0509,0.1797,0.1458,-0.2225,0.1499,0.1663,0.0887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1866,0.0959,0.0774,1,-0.0627,0.0141,-0.0722,-0.0414,-0.0082,-0.3606,0.0507,0.0527,-0.3801,0.1785,-0.2488,-0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2337,0.044,-0.0751,-0.0627,1,0.1936,0.1648,-0.0985,0.1973,0.234,-0.0067,0.0359,0.0249,0.2157,-0.0221,0.1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.293,-0.0266,0.0562,0.0141,0.1936,1,0.272,0.0307,0.1238,0.0559,-0.3052,-0.0758,-0.1586,0.3075,0.1386,0.3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2321,0.004,0.2344,-0.0722,0.1648,0.272,1,0.3888,-0.0838,0.1615,0.0895,-0.2859,-0.0156,0.1006,0.1835,0.3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1735,-0.0067,0.384,-0.0414,-0.0985,0.0307,0.3888,1,-0.0902,0.2669,0.1102,-0.1632,0.0163,0.118,0.1857,-0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0077,-0.0884,0.1419,-0.0082,0.1973,0.1238,-0.0838,-0.0902,1,0.1307,-0.0907,0.1182,0.0192,0.2919,-0.1029,0.1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0203,0.0713,0.0509,-0.3606,0.234,0.0559,0.1615,0.2669,0.1307,1,0.1569,0.0055,0.183,0.1553,0.0121,-0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1173,-0.1406,0.1797,0.0507,-0.0067,-0.3052,0.0895,0.1102,-0.0907,0.1569,1,-0.026,0.0812,-0.0763,-0.0055,-0.0285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0837,-0.0638,0.1458,0.0527,0.0359,-0.0758,-0.2859,-0.1632,0.1182,0.0055,-0.026,1,0.0714,-0.06,-0.2041,-0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1884,0.0377,-0.2225,-0.3801,0.0249,-0.1586,-0.0156,0.0163,0.0192,0.183,0.0812,0.0714,1,-0.0765,-0.0335,-0.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.2301,-0.0357,0.1499,0.1785,0.2157,0.3075,0.1006,0.118,0.2919,0.1553,-0.0763,-0.06,-0.0765,1,-0.0237,0.0176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.1826,-0.0234,0.1663,-0.2488,-0.0221,0.1386,0.1835,0.1857,-0.1029,0.0121,-0.0055,-0.2041,-0.0335,-0.0237,1,0.2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.084,0.0128,0.0887,-0.0046,0.1345,0.3487,0.3138,-0.0233,0.1265,-0.032,-0.0285,-0.179,-0.2344,0.0176,0.2275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
