"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.0431,-0.0349,-0.2224,-0.3315,0.2309,-0.0996,0.1207,0.0072,-0.097,-0.1081,-0.3139,-0.0124,-0.0134,0.1995,0.0485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0431,1,0.111,-0.0153,0.1823,0.0757,0.4195,0.0806,0.102,-0.0411,0.1146,0.0843,-0.0791,-0.0657,0.0442,0.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0349,0.111,1,-0.033,0.3152,-0.0901,0.196,-0.0996,-0.1628,-0.1234,-0.0137,0.0855,0.0337,0.0232,0.0717,-0.0282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.2224,-0.0153,-0.033,1,0.1675,-0.0397,-0.0033,-0.19,0.0654,0.0867,-0.2209,-0.104,0.0416,-0.0977,0.0512,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.3315,0.1823,0.3152,0.1675,1,0.1015,0.3813,-0.239,0.1886,0.0098,-0.1393,0.0176,-0.0472,0.1247,0.0469,0.3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2309,0.0757,-0.0901,-0.0397,0.1015,1,0.2872,0.1777,0.4704,0.1224,-0.243,-0.2505,-0.0605,0.0234,0.1066,0.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0996,0.4195,0.196,-0.0033,0.3813,0.2872,1,0.0201,0.3529,-0.1295,-0.0534,-0.0571,-0.0659,2e-04,0.1499,0.2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1207,0.0806,-0.0996,-0.19,-0.239,0.1777,0.0201,1,0.0665,0.0331,-0.0442,-0.2139,-0.1122,-0.1262,0.0385,0.2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0072,0.102,-0.1628,0.0654,0.1886,0.4704,0.3529,0.0665,1,0.156,-0.0363,9e-04,0.016,-0.0133,0.015,0.2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.097,-0.0411,-0.1234,0.0867,0.0098,0.1224,-0.1295,0.0331,0.156,1,0.0482,0.1118,0.1535,-0.1304,-0.0299,0.0787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1081,0.1146,-0.0137,-0.2209,-0.1393,-0.243,-0.0534,-0.0442,-0.0363,0.0482,1,0.5299,0.2638,-0.0124,0.1069,-0.3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3139,0.0843,0.0855,-0.104,0.0176,-0.2505,-0.0571,-0.2139,9e-04,0.1118,0.5299,1,0.2971,-0.0172,0.0274,-0.5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0124,-0.0791,0.0337,0.0416,-0.0472,-0.0605,-0.0659,-0.1122,0.016,0.1535,0.2638,0.2971,1,-0.2476,-0.0386,-0.1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
