"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.2673,-0.4205,-0.3417,-0.2968,-0.3891,-0.2818,-0.4925,-0.0472,-0.0784,0.2128,0.6144,0.381,-0.1968,-0.2049,-0.1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2673,1,0.3799,0.335,0.2933,0.0175,0.5629,0.3441,0.0223,0.2409,-0.3113,-0.3435,-0.1757,-0.1038,0.1066,0.2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.4205,0.3799,1,0.1414,0.0115,0.1768,0.1142,0.5302,0.1928,0.092,-0.1998,-0.3201,-0.1927,0.1402,0.187,0.1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.3417,0.335,0.1414,1,0.4592,0.1727,0.304,0.2539,0.2414,-0.053,-0.2242,-0.4632,-0.2577,0.0348,0.1267,0.2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.2968,0.2933,0.0115,0.4592,1,0.1451,0.3561,0.2219,-0.0203,-0.1484,-0.1532,-0.2176,0.0121,-0.0602,0.0298,-0.0467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.3891,0.0175,0.1768,0.1727,0.1451,1,0.1027,0.2293,0.2677,0.0535,0.0732,-0.3919,-0.273,-0.0524,-0.1324,0.2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2818,0.5629,0.1142,0.304,0.3561,0.1027,1,0.3209,-0.0704,-0.0661,-0.0971,-0.1007,0.0707,-0.2074,0.1927,0.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.4925,0.3441,0.5302,0.2539,0.2219,0.2293,0.3209,1,0.1235,0.0496,-0.3549,-0.516,-0.3408,0.1192,0.1138,0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0472,0.0223,0.1928,0.2414,-0.0203,0.2677,-0.0704,0.1235,1,0.405,-0.0642,-0.2498,-0.1379,0.259,0.2785,0.2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0784,0.2409,0.092,-0.053,-0.1484,0.0535,-0.0661,0.0496,0.405,1,-0.2916,-0.2265,-0.142,0.078,0.2128,0.2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2128,-0.3113,-0.1998,-0.2242,-0.1532,0.0732,-0.0971,-0.3549,-0.0642,-0.2916,1,0.4621,0.4026,0.0734,-0.2238,-0.1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.6144,-0.3435,-0.3201,-0.4632,-0.2176,-0.3919,-0.1007,-0.516,-0.2498,-0.2265,0.4621,1,0.5086,-0.1603,-0.1484,-0.1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.381,-0.1757,-0.1927,-0.2577,0.0121,-0.273,0.0707,-0.3408,-0.1379,-0.142,0.4026,0.5086,1,-0.1143,-0.0726,-0.3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1968,-0.1038,0.1402,0.0348,-0.0602,-0.0524,-0.2074,0.1192,0.259,0.078,0.0734,-0.1603,-0.1143,1,0.2267,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.2049,0.1066,0.187,0.1267,0.0298,-0.1324,0.1927,0.1138,0.2785,0.2128,-0.2238,-0.1484,-0.0726,0.2267,1,0.3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.1151,0.2448,0.1476,0.2789,-0.0467,0.2502,0.0479,0.116,0.2645,0.2584,-0.1682,-0.1956,-0.3826,0.231,0.3188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5505,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3997,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6536,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5142,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6499,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7673,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5068,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6295,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6162,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9583,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6018,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6855
