"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.0857,-0.0763,-0.1505,0.1048,0.1075,0.2264,-0.1172,0.0238,-3e-04,0.2268,0.0841,0.1434,0.0758,0.2128,0.3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0857,1,0.0351,-0.0326,0.392,0.1442,0.173,0.3307,0.2305,0.2972,-0.2168,-0.1789,-0.1085,0.0026,0.3115,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0763,0.0351,1,0.3332,0.0403,0.2918,0.324,0.1269,0.1152,-0.0146,-0.2288,-0.3914,-0.2117,0.0296,0.5003,0.1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.1505,-0.0326,0.3332,1,0.1257,0.1748,0.3304,0.2484,0.1645,0.0675,-0.3948,-0.4635,-0.4136,0.0661,0.343,0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1048,0.392,0.0403,0.1257,1,0.5645,0.3491,0.3822,0.4092,0.3737,-0.2195,-0.3579,-0.1457,-0.0206,0.1814,0.3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1075,0.1442,0.2918,0.1748,0.5645,1,0.395,0.2663,0.5578,0.272,-0.1633,-0.3015,-0.1641,-0.0374,0.2374,0.4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2264,0.173,0.324,0.3304,0.3491,0.395,1,0.222,0.3272,0.1468,-0.3131,-0.3637,-0.1964,0.0696,0.3742,0.1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.1172,0.3307,0.1269,0.2484,0.3822,0.2663,0.222,1,0.1151,0.4539,-0.3585,-0.4284,-0.3765,-0.0524,0.0731,0.0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0238,0.2305,0.1152,0.1645,0.4092,0.5578,0.3272,0.1151,1,0.3969,-0.1245,-0.2976,-0.1144,0.0422,0.2927,0.2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-3e-04,0.2972,-0.0146,0.0675,0.3737,0.272,0.1468,0.4539,0.3969,1,-0.1926,-0.2721,-0.0289,-0.0257,0.1937,-0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2268,-0.2168,-0.2288,-0.3948,-0.2195,-0.1633,-0.3131,-0.3585,-0.1245,-0.1926,1,0.6868,0.4775,-0.0294,-0.1691,0.1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0841,-0.1789,-0.3914,-0.4635,-0.3579,-0.3015,-0.3637,-0.4284,-0.2976,-0.2721,0.6868,1,0.4796,-0.0062,-0.4487,-0.0601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1434,-0.1085,-0.2117,-0.4136,-0.1457,-0.1641,-0.1964,-0.3765,-0.1144,-0.0289,0.4775,0.4796,1,-0.0288,-0.2898,-0.0487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0758,0.0026,0.0296,0.0661,-0.0206,-0.0374,0.0696,-0.0524,0.0422,-0.0257,-0.0294,-0.0062,-0.0288,1,0.1594,0.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2128,0.3115,0.5003,0.343,0.1814,0.2374,0.3742,0.0731,0.2927,0.1937,-0.1691,-0.4487,-0.2898,0.1594,1,0.1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.3405,0.048,0.1393,0.0983,0.3781,0.4213,0.1958,0.0524,0.2937,-0.0038,0.1727,-0.0601,-0.0487,0.0581,0.1659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4902,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7964,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8265,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0187,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9345,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6267,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6751,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5339,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2992,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9858,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6253,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6142,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717
