"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.0083,-0.002,-0.2585,-0.0625,0.2164,0.0171,-0.1373,0.0403,-0.0964,0.1755,0.0787,0.0013,-0.068,0.0277,0.0377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0083,1,0.3934,0.0437,-0.0613,0.0839,0.4141,0.2123,0.0323,0.1628,0.0911,0.0794,-0.168,0.0373,0.1684,-0.0449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.002,0.3934,1,-0.0797,-0.248,0.0625,0.1421,0.0622,-0.0354,0.1667,0.3235,0.0701,-0.3067,-0.1558,0.1845,-0.0467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.2585,0.0437,-0.0797,1,0.0569,-0.0061,0.1765,0.0577,0.2229,-0.0125,-0.0394,-0.1804,0.0323,-0.2167,0.0546,-0.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0625,-0.0613,-0.248,0.0569,1,0.143,0.1153,0.1032,0.176,-0.015,-0.0914,-0.0513,-0.1162,-0.0285,0.0346,0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2164,0.0839,0.0625,-0.0061,0.143,1,0.3553,0.0479,0.206,-0.0221,0.1502,-0.0436,-0.2184,-0.2732,0.0096,0.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0171,0.4141,0.1421,0.1765,0.1153,0.3553,1,0.0037,0.1432,0.0875,0.0579,0.0114,0.0347,-0.1348,0.2205,-0.1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.1373,0.2123,0.0622,0.0577,0.1032,0.0479,0.0037,1,-0.0494,0.455,0.0263,-0.2701,-0.0519,0.2159,0.1445,0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0403,0.0323,-0.0354,0.2229,0.176,0.206,0.1432,-0.0494,1,0.2043,-0.0135,0.1022,0.0617,-0.1386,0.2288,-0.1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0964,0.1628,0.1667,-0.0125,-0.015,-0.0221,0.0875,0.455,0.2043,1,-0.2455,-0.1144,-0.1927,0.1239,0.1896,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1755,0.0911,0.3235,-0.0394,-0.0914,0.1502,0.0579,0.0263,-0.0135,-0.2455,1,-0.2432,-0.1177,-0.0984,0.1997,-0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0787,0.0794,0.0701,-0.1804,-0.0513,-0.0436,0.0114,-0.2701,0.1022,-0.1144,-0.2432,1,0.0249,-0.1994,0.1026,-0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0013,-0.168,-0.3067,0.0323,-0.1162,-0.2184,0.0347,-0.0519,0.0617,-0.1927,-0.1177,0.0249,1,0.21,0.1017,0.1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.068,0.0373,-0.1558,-0.2167,-0.0285,-0.2732,-0.1348,0.2159,-0.1386,0.1239,-0.0984,-0.1994,0.21,1,0.088,0.0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0277,0.1684,0.1845,0.0546,0.0346,0.0096,0.2205,0.1445,0.2288,0.1896,0.1997,0.1026,0.1017,0.088,1,-0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0377,-0.0449,-0.0467,-0.0199,0.0566,0.0624,-0.1534,0.0983,-0.1563,0.007,-0.1558,-0.118,0.1162,0.0662,-0.0222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7571,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9758,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7985,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6817,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1376,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9834,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5005,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6511,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.682,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7889,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8685,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9718
