"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.1239,-0.2593,-0.26,0.1412,0.0087,-0.0377,0.0446,0.0943,-0.0113,-0.0495,0.1436,0.0167,0.1145,0.0565,-0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1239,1,0.4184,0.3555,0.0356,0.0602,0.1733,0.0184,0.2475,0.0211,-0.0568,-0.2508,-0.3305,0.1062,0.2549,-0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2593,0.4184,1,0.3168,-0.0149,0.0916,0.1593,0.2945,0.442,0.2086,-0.1269,-0.3955,-0.3174,0.0334,0.1947,0.1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.26,0.3555,0.3168,1,0.0726,0.1422,-0.1226,0.0165,0.2341,0.3041,-0.4217,-0.4365,-0.3498,0.1665,0.3437,-0.0878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1412,0.0356,-0.0149,0.0726,1,0.4272,0.2601,0.0364,0.1663,0.0161,-0.2367,-0.1058,-0.1274,-0.1662,0.1324,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0087,0.0602,0.0916,0.1422,0.4272,1,0.3577,0.3366,0.1896,0.0849,-0.255,-0.4362,-0.2201,-0.1486,0.3104,0.1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0377,0.1733,0.1593,-0.1226,0.2601,0.3577,1,-2e-04,0.2045,-0.03,-0.1001,-0.1806,-0.0763,-0.4668,-0.0257,-0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0446,0.0184,0.2945,0.0165,0.0364,0.3366,-2e-04,1,0.1976,0.1704,-0.0413,-0.2831,-0.3014,0.1046,0.2325,0.1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0943,0.2475,0.442,0.2341,0.1663,0.1896,0.2045,0.1976,1,0.5303,-0.5108,-0.7067,-0.4809,-0.0972,0.4063,0.1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0113,0.0211,0.2086,0.3041,0.0161,0.0849,-0.03,0.1704,0.5303,1,-0.5533,-0.5596,-0.4382,-0.0181,0.1809,0.0886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0495,-0.0568,-0.1269,-0.4217,-0.2367,-0.255,-0.1001,-0.0413,-0.5108,-0.5533,1,0.6677,0.5772,0.0665,-0.3529,-0.1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1436,-0.2508,-0.3955,-0.4365,-0.1058,-0.4362,-0.1806,-0.2831,-0.7067,-0.5596,0.6677,1,0.6586,0.126,-0.4667,-0.1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0167,-0.3305,-0.3174,-0.3498,-0.1274,-0.2201,-0.0763,-0.3014,-0.4809,-0.4382,0.5772,0.6586,1,-0.0398,-0.5747,-0.2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1145,0.1062,0.0334,0.1665,-0.1662,-0.1486,-0.4668,0.1046,-0.0972,-0.0181,0.0665,0.126,-0.0398,1,0.0314,0.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0565,0.2549,0.1947,0.3437,0.1324,0.3104,-0.0257,0.2325,0.4063,0.1809,-0.3529,-0.4667,-0.5747,0.0314,1,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0107,-0.144,0.1195,-0.0878,0.0085,0.1853,-0.0062,0.1063,0.1357,0.0886,-0.1293,-0.1291,-0.2132,0.0989,0.238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
