"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.1616,0.206,0.1426,-0.1516,0.0211,-0.0439,0.2499,-0.0339,-0.0034,-0.0735,-0.21,0.0165,0.0633,0.0658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1616,1,0.2249,0.0359,-0.0251,0.0818,-0.1831,0.2438,-0.1191,0.2984,-0.2452,-0.1681,-0.0361,0.3213,0.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.206,0.2249,1,0.3122,-0.0851,0.027,-0.2245,0.6293,0.2185,0.2088,-0.2102,-0.335,0.089,0.331,0.4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1426,0.0359,0.3122,1,0.1302,0.0395,-0.003,0.3306,-0.0103,-0.1295,-0.0325,-0.1307,0.2435,0.0815,0.4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1516,-0.0251,-0.0851,0.1302,1,0.3098,0.1117,0.1133,0.1391,-0.0545,0.0381,-0.0171,0.0351,-0.0657,-0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0211,0.0818,0.027,0.0395,0.3098,1,-0.076,-0.0145,0.0181,-0.0756,0.0154,-0.0579,-0.0244,-4e-04,0.1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0439,-0.1831,-0.2245,-0.003,0.1117,-0.076,1,-0.0324,0.0943,-0.1339,0.063,0.1201,0.086,-0.0541,0.0553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2499,0.2438,0.6293,0.3306,0.1133,-0.0145,-0.0324,1,0.1836,0.2061,-0.2022,-0.172,0.0911,0.2887,0.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0339,-0.1191,0.2185,-0.0103,0.1391,0.0181,0.0943,0.1836,1,0.0611,-0.0687,-0.0832,-0.1589,0.0306,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0034,0.2984,0.2088,-0.1295,-0.0545,-0.0756,-0.1339,0.2061,0.0611,1,-7e-04,-0.0073,-0.133,0.2269,-0.0915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0735,-0.2452,-0.2102,-0.0325,0.0381,0.0154,0.063,-0.2022,-0.0687,-7e-04,1,0.2981,0.1783,-0.348,0.0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.21,-0.1681,-0.335,-0.1307,-0.0171,-0.0579,0.1201,-0.172,-0.0832,-0.0073,0.2981,1,0.0401,-0.2712,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0165,-0.0361,0.089,0.2435,0.0351,-0.0244,0.086,0.0911,-0.1589,-0.133,0.1783,0.0401,1,-0.2398,0.3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0633,0.3213,0.331,0.0815,-0.0657,-4e-04,-0.0541,0.2887,0.0306,0.2269,-0.348,-0.2712,-0.2398,1,0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0658,0.0173,0.4255,0.4253,-0.0018,0.1335,0.0553,0.4358,0.0028,-0.0915,0.0898,0.001,0.3465,0.0983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8892,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6146,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9971,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9005,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5798,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8741,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8464,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8962,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7996,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8923,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8183
