"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2859,0.3185,0.2965,0.1211,-0.014,0.2006,0.1548,0.3864,-0.0934,-0.1245,-0.1282,0.1169,0.0063,0.0638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2859,1,0.2329,0.0668,0.1682,-0.0375,0.0135,0.0561,-0.0237,0.0638,-0.0468,-0.0885,0.1259,0.0876,0.1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3185,0.2329,1,0.2035,0.0903,0.0402,0.0079,0.0999,0.1643,-0.1843,-0.3754,-0.4219,0.0886,0.1636,0.2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2965,0.0668,0.2035,1,0.5158,0.269,0.412,0.0671,0.1608,-0.1673,-0.094,-0.2846,0.2296,0.3755,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1211,0.1682,0.0903,0.5158,1,0.4412,0.441,0.1427,0.2191,-0.272,-0.1821,-0.1804,0.3302,0.4184,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.014,-0.0375,0.0402,0.269,0.4412,1,0.2737,0.004,0.1622,-0.4324,-0.07,-0.2796,-0.0031,0.1688,0.0696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2006,0.0135,0.0079,0.412,0.441,0.2737,1,0.0888,0.2431,-0.2301,-0.057,-0.0132,0.0182,0.2027,0.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1548,0.0561,0.0999,0.0671,0.1427,0.004,0.0888,1,0.3753,-0.0726,-0.318,0.1493,0.0635,0.0934,0.1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3864,-0.0237,0.1643,0.1608,0.2191,0.1622,0.2431,0.3753,1,-0.1606,-0.2624,0.0482,0.0773,0.1026,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0934,0.0638,-0.1843,-0.1673,-0.272,-0.4324,-0.2301,-0.0726,-0.1606,1,0.1518,0.2205,0.0351,-0.2518,-0.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
