"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2755,0.0307,0.1618,0.1598,-0.0582,0.3567,-0.0669,0.201,-0.1504,0.1146,-0.1461,-0.0617,0.3312,0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2755,1,0.0557,-0.0059,-0.0092,-0.1954,0.303,-0.066,-0.063,0.0165,-0.0097,-0.1785,-0.1475,0.2059,0.0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0307,0.0557,1,0.2197,0.0315,0.1005,-0.297,-0.0079,-0.1021,0.012,-0.1758,-0.153,0.2123,-0.0229,0.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1618,-0.0059,0.2197,1,0.535,0.6038,-0.1441,0.2207,0.2741,-0.2388,0.0168,-0.0047,0.2759,0.2673,0.5168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1598,-0.0092,0.0315,0.535,1,0.5587,-0.1189,0.408,0.2193,-0.1138,0.027,-0.0834,0.1963,0.4627,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0582,-0.1954,0.1005,0.6038,0.5587,1,-0.3777,0.5673,0.0644,-0.3106,0.0707,-0.0295,0.308,0.1819,0.3414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.3567,0.303,-0.297,-0.1441,-0.1189,-0.3777,1,-0.2756,0.4022,0.0446,-0.1069,-0.0154,-0.4224,0.1906,-0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0669,-0.066,-0.0079,0.2207,0.408,0.5673,-0.2756,1,0.268,-0.1808,-0.1185,0.081,0.207,0.3818,0.0584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.201,-0.063,-0.1021,0.2741,0.2193,0.0644,0.4022,0.268,1,-0.0752,-0.3182,0.1679,-0.1543,0.3333,0.3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1504,0.0165,0.012,-0.2388,-0.1138,-0.3106,0.0446,-0.1808,-0.0752,1,0.1991,0.1126,-0.2121,-0.1951,-0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1146,-0.0097,-0.1758,0.0168,0.027,0.0707,-0.1069,-0.1185,-0.3182,0.1991,1,0.1657,0.095,-0.1097,0.0493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1461,-0.1785,-0.153,-0.0047,-0.0834,-0.0295,-0.0154,0.081,0.1679,0.1126,0.1657,1,-0.1522,0.0503,-0.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.0617,-0.1475,0.2123,0.2759,0.1963,0.308,-0.4224,0.207,-0.1543,-0.2121,0.095,-0.1522,1,-0.0525,0.2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.3312,0.2059,-0.0229,0.2673,0.4627,0.1819,0.1906,0.3818,0.3333,-0.1951,-0.1097,0.0503,-0.0525,1,0.2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0212,0.0356,0.1249,0.5168,0.251,0.3414,-0.0098,0.0584,0.3675,-0.195,0.0493,-0.0216,0.2351,0.2067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8919,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8651,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6356,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6162,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4754,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9197,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9554,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9987,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7876,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7432,0
