"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.1108,0.3728,0.1759,0.0589,-0.0037,0.2369,-0.0327,0.2021,-0.0406,-0.1513,-0.0889,0.047,0.1495,-0.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1108,1,0.1875,0.1078,0.0235,-0.1067,0.0548,0.0655,0.044,0.0157,-0.2952,-0.0721,0.0025,-0.0981,0.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3728,0.1875,1,0.2245,0.2961,0.2278,0.002,-0.0215,0.1945,-0.1978,-0.2369,-0.3289,-0.0222,-0.0335,0.2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1759,0.1078,0.2245,1,0.2671,0.3103,0.0071,0.0415,0.113,-0.2224,-0.2629,-0.3153,0.202,0.0301,0.1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0589,0.0235,0.2961,0.2671,1,0.4273,0.0124,0.0824,0.1593,0.1641,-0.1537,-0.1448,0.0783,0.2136,0.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0037,-0.1067,0.2278,0.3103,0.4273,1,0.0225,0.1059,0.1142,-0.2265,-0.2491,-0.2627,-0.0627,0.1366,0.2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2369,0.0548,0.002,0.0071,0.0124,0.0225,1,0.2876,0.3947,-0.054,-0.2103,-0.1773,-0.1435,0.3387,0.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0327,0.0655,-0.0215,0.0415,0.0824,0.1059,0.2876,1,0.5276,-0.0708,-0.3199,-0.058,-0.0643,0.2759,0.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2021,0.044,0.1945,0.113,0.1593,0.1142,0.3947,0.5276,1,-0.0812,-0.1821,0.06,-0.1752,0.3783,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0406,0.0157,-0.1978,-0.2224,0.1641,-0.2265,-0.054,-0.0708,-0.0812,1,0.3032,0.2752,0.3258,0.0902,-0.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
