"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.999,0.2589,0.5094,0.3142,0.4357,0.4499,0.4762,0.3905,0.4969,-0.1152,-0.1561,-0.2829,-0.0292,0.4829,0.3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2589,0.9576,-0.0357,0.4507,0.2697,0.3332,0.3981,0.5733,0.5908,-0.2372,-0.3818,-0.2461,-0.143,0.4302,0.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.5094,-0.0357,0.9985,0.2499,0.3609,0.4266,0.2926,0.2129,0.2733,-0.1809,-0.2944,-0.3322,0.128,0.2261,0.2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.3142,0.4507,0.2499,0.9959,0.3058,0.3967,0.2674,0.3138,0.3827,-0.5012,-0.2757,-0.1271,0.0049,0.2065,-0.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.4357,0.2697,0.3609,0.3058,1,0.4464,0.3486,0.4779,0.2734,-0.1802,-0.1118,-0.2533,-0.3313,0.3309,0.3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.4499,0.3332,0.4266,0.3967,0.4464,0.9941,0.2505,0.4753,0.326,-0.3927,-0.2052,-0.1767,-0.0804,0.3879,0.2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.4762,0.3981,0.2926,0.2674,0.3486,0.2505,0.9925,0.418,0.3746,-0.1451,-0.3832,-0.1784,-0.0425,0.3431,0.2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3905,0.5733,0.2129,0.3138,0.4779,0.4753,0.418,0.9935,0.5271,-0.333,-0.334,-0.06,-0.1454,0.5818,0.3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.4969,0.5908,0.2733,0.3827,0.2734,0.326,0.3746,0.5271,0.9763,-0.3632,-0.423,-0.2776,0.019,0.5027,-0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1152,-0.2372,-0.1809,-0.5012,-0.1802,-0.3927,-0.1451,-0.333,-0.3632,0.9935,0.1186,0.2907,0.1373,-0.3108,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1561,-0.3818,-0.2944,-0.2757,-0.1118,-0.2052,-0.3832,-0.334,-0.423,0.1186,0.9932,0.2921,-0.0507,-0.1291,-0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2829,-0.2461,-0.3322,-0.1271,-0.2533,-0.1767,-0.1784,-0.06,-0.2776,0.2907,0.2921,0.9963,0.02,-0.0743,-0.1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
