"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.5641,0.3352,0.2703,0.2211,0.2693,0.1069,0.3798,0.1146,-0.0049,-0.2002,0.0132,0.2238,0.2635,0.1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.5641,1,0.1783,0.1987,0.2097,0.2822,-0.0194,0.4508,0.1428,0.1468,-0.0848,-0.2602,0.279,0.1184,0.2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3352,0.1783,1,0.4054,-0.0124,0.1921,0.2047,0.2749,0.1129,-0.1355,-0.3272,0.029,-0.1593,0.1754,0.1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2703,0.1987,0.4054,1,-0.1542,0.1828,0.1323,0.2565,0.3994,0.0968,-0.6015,-0.2626,0.0865,0.0208,-0.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2211,0.2097,-0.0124,-0.1542,1,0.6106,0.079,-0.088,0.144,0.2955,0.1438,-0.0081,0.0154,0.394,-0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2693,0.2822,0.1921,0.1828,0.6106,1,0.2643,0.1338,0.496,0.2196,-0.3622,-0.261,0.1268,0.2983,0.0981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1069,-0.0194,0.2047,0.1323,0.079,0.2643,1,-0.1963,0.4091,-0.3422,-0.4194,-0.1402,0.2063,0.1461,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3798,0.4508,0.2749,0.2565,-0.088,0.1338,-0.1963,1,0.264,-0.459,-0.3584,-0.0157,0.0014,0.2005,0.1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1146,0.1428,0.1129,0.3994,0.144,0.496,0.4091,0.264,1,-0.3064,-0.5701,-0.392,-0.0483,0.3999,-0.0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0049,0.1468,-0.1355,0.0968,0.2955,0.2196,-0.3422,-0.459,-0.3064,1,0.2092,-0.0649,0.1,-0.3436,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2002,-0.0848,-0.3272,-0.6015,0.1438,-0.3622,-0.4194,-0.3584,-0.5701,0.2092,1,0.4429,-0.2073,-0.0997,-0.1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0132,-0.2602,0.029,-0.2626,-0.0081,-0.261,-0.1402,-0.0157,-0.392,-0.0649,0.4429,1,-0.4383,-0.3583,-0.3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.2238,0.279,-0.1593,0.0865,0.0154,0.1268,0.2063,0.0014,-0.0483,0.1,-0.2073,-0.4383,1,0.1442,-0.1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2635,0.1184,0.1754,0.0208,0.394,0.2983,0.1461,0.2005,0.3999,-0.3436,-0.0997,-0.3583,0.1442,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
