"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.3473,0.0558,-0.1372,-0.4817,-0.0795,0.4983,0.2147,0.1809,0.0256,-0.0515,0.2028,0.2022,0.1646,0.1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3473,1,0.0212,0.1217,-0.0045,-0.1217,0.2727,0.5167,0.5388,-0.0247,0.1179,0.1113,0.2273,0.4344,0.0387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0558,0.0212,1,0.3769,0.0387,-0.1288,0.0123,0.0365,0.0953,0.0069,-0.1871,-0.1274,-0.137,-0.1119,0.0912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1372,0.1217,0.3769,1,0.0969,-0.4182,0.2149,0.4134,0.1317,-0.128,-0.0638,0.1161,-0.3149,0.2557,0.2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.4817,-0.0045,0.0387,0.0969,1,0.3366,-0.2723,0.043,-0.0237,0.0319,0.0242,-0.3854,0.039,-0.3471,-0.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0795,-0.1217,-0.1288,-0.4182,0.3366,1,-0.1464,-0.1164,-0.0657,0.1744,-0.0029,-0.3932,0.1123,-0.225,-0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.4983,0.2727,0.0123,0.2149,-0.2723,-0.1464,1,0.3163,0.4351,-0.018,0.0051,0.1917,-0.1471,0.2665,0.2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2147,0.5167,0.0365,0.4134,0.043,-0.1164,0.3163,1,0.442,0.0721,0.1558,0.0708,0.0211,0.4618,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1809,0.5388,0.0953,0.1317,-0.0237,-0.0657,0.4351,0.442,1,-0.0135,0.2332,0.2295,0.0558,0.4147,-0.0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0256,-0.0247,0.0069,-0.128,0.0319,0.1744,-0.018,0.0721,-0.0135,1,0.2915,0.1414,-0.3314,-0.2583,-0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0515,0.1179,-0.1871,-0.0638,0.0242,-0.0029,0.0051,0.1558,0.2332,0.2915,1,0.4514,-0.0583,0.1141,-0.1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2028,0.1113,-0.1274,0.1161,-0.3854,-0.3932,0.1917,0.0708,0.2295,0.1414,0.4514,1,0.0757,0.2398,0.0622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.2022,0.2273,-0.137,-0.3149,0.039,0.1123,-0.1471,0.0211,0.0558,-0.3314,-0.0583,0.0757,1,-0.0297,-0.1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.1646,0.4344,-0.1119,0.2557,-0.3471,-0.225,0.2665,0.4618,0.4147,-0.2583,0.1141,0.2398,-0.0297,1,-0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
