"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9869,0.1469,0.0902,0.3691,0.1078,0.0893,0.4251,0.3095,0.4054,-0.2231,-0.2593,-0.0774,-0.1775,0.2903,0.2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1469,0.9988,0.5964,0.2475,0.389,0.4849,0.2201,0.3898,0.3436,-0.537,-0.6347,-0.3484,-0.1326,0.226,0.3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0902,0.5964,0.9994,0.3218,0.3872,0.5652,0.1731,0.3997,0.1868,-0.604,-0.6056,-0.4716,-0.0479,0.1989,0.3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.3691,0.2475,0.3218,0.9907,0.5369,0.3727,0.3312,0.3709,0.3477,-0.3728,-0.4571,-0.2658,-0.1683,0.2176,0.4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1078,0.389,0.3872,0.5369,0.8489,0.4977,0.1682,0.4371,0.2484,-0.3427,-0.4027,-0.2524,-0.1143,0.241,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0893,0.4849,0.5652,0.3727,0.4977,1,0.004,0.4338,0.0641,-0.602,-0.4934,-0.4116,0.1477,0.1573,0.3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.4251,0.2201,0.1731,0.3312,0.1682,0.004,0.9896,0.0083,0.3958,-0.247,-0.3432,-0.3249,-0.1675,0.0647,0.2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3095,0.3898,0.3997,0.3709,0.4371,0.4338,0.0083,0.9007,0.5087,-0.4033,-0.5074,-0.1656,-0.0813,0.1348,0.3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.4054,0.3436,0.1868,0.3477,0.2484,0.0641,0.3958,0.5087,0.9129,-0.2908,-0.4518,-0.0768,-0.2761,0.2072,0.1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2231,-0.537,-0.604,-0.3728,-0.3427,-0.602,-0.247,-0.4033,-0.2908,0.9455,0.7541,0.5417,0.0375,-0.102,-0.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2593,-0.6347,-0.6056,-0.4571,-0.4027,-0.4934,-0.3432,-0.5074,-0.4518,0.7541,0.9422,0.5052,0.1663,-0.2383,-0.3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0774,-0.3484,-0.4716,-0.2658,-0.2524,-0.4116,-0.3249,-0.1656,-0.0768,0.5417,0.5052,0.8445,-0.0443,-0.087,-0.2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1775,-0.1326,-0.0479,-0.1683,-0.1143,0.1477,-0.1675,-0.0813,-0.2761,0.0375,0.1663,-0.0443,0.9818,-0.0407,-0.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2903,0.226,0.1989,0.2176,0.241,0.1573,0.0647,0.1348,0.2072,-0.102,-0.2383,-0.087,-0.0407,0.9653,-0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.2136,0.3891,0.3966,0.4908,0.378,0.3338,0.2057,0.3401,0.1644,-0.2105,-0.3795,-0.2562,-0.1183,-0.0043,0.9942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6886,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5371,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6591,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5776,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5688,0,0,0,0,0,0,0,0,0
