"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.5627,0.5635,-0.1088,-0.0689,0.1115,0.182,0.1662,-0.0137,-0.2907,0.0311,-0.0875,0.1478,0.1636,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.5627,1,0.3838,0.1264,0.039,0.2723,0.4656,0.308,0.4178,-0.0788,-0.1097,0.0651,0.2267,0.3283,0.4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.5635,0.3838,1,-0.0103,0.02,0.0014,0.1678,0.3858,0.0664,-0.663,-0.3465,-0.3299,-0.0548,0.1546,0.4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1088,0.1264,-0.0103,1,0.3764,0.4333,0.3385,0.3312,0.5082,0.0707,-0.3232,-0.0049,0.162,0.5538,0.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0689,0.039,0.02,0.3764,1,0.4648,0.5212,0.3953,0.5105,0.1838,-0.3746,0.1751,-0.1498,0.2364,0.2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1115,0.2723,0.0014,0.4333,0.4648,1,0.2422,0.1288,0.4396,0.1386,-0.4043,-0.0329,0.2251,0.163,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.182,0.4656,0.1678,0.3385,0.5212,0.2422,1,0.355,0.6961,0.0254,-0.3803,0.2555,0.1038,0.2368,0.3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1662,0.308,0.3858,0.3312,0.3953,0.1288,0.355,1,0.4931,-0.2618,-0.2741,0.053,-0.0433,0.3439,0.5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0137,0.4178,0.0664,0.5082,0.5105,0.4396,0.6961,0.4931,1,-0.0514,-0.3274,0.1538,0.2082,0.4149,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2907,-0.0788,-0.663,0.0707,0.1838,0.1386,0.0254,-0.2618,-0.0514,1,0.4565,0.4106,-0.0438,0.0147,-0.4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
