"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.1545,0.352,0.3628,0.442,0.22,0.3977,0.552,0.5198,-0.3604,-0.3489,0.0223,0.3477,0.4184,0.5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1545,1,0.3384,-0.0431,-0.0189,0.1897,0.1344,-0.0375,0.0148,-0.3837,-0.2179,-0.2581,0.1623,0.1468,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.352,0.3384,1,0.054,0.2298,-0.3186,-0.0728,0.1509,0.0397,-0.1631,-0.3251,-0.1887,-0.0203,0.0554,0.3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.3628,-0.0431,0.054,1,0.5081,0.3811,0.3921,0.5263,0.4575,-0.2419,-0.2843,0.0068,0.1103,0.4996,0.4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.442,-0.0189,0.2298,0.5081,1,0.4979,0.0898,0.5011,0.3609,-0.2439,-0.5073,-0.4414,0.2408,0.3235,0.4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.22,0.1897,-0.3186,0.3811,0.4979,1,0.2859,0.4257,0.3593,-0.3785,-0.3891,-0.3387,-0.0109,0.5541,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.3977,0.1344,-0.0728,0.3921,0.0898,0.2859,1,0.4296,0.7039,-0.3616,-0.3295,0.1364,0.3194,0.5022,0.2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.552,-0.0375,0.1509,0.5263,0.5011,0.4257,0.4296,1,0.6825,-0.3999,-0.5032,-0.0665,0.1573,0.7621,0.5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.5198,0.0148,0.0397,0.4575,0.3609,0.3593,0.7039,0.6825,1,-0.4148,-0.5218,0.0942,0.1749,0.6381,0.5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3604,-0.3837,-0.1631,-0.2419,-0.2439,-0.3785,-0.3616,-0.3999,-0.4148,1,0.6789,0.3602,-0.3068,-0.4666,-0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3489,-0.2179,-0.3251,-0.2843,-0.5073,-0.3891,-0.3295,-0.5032,-0.5218,0.6789,1,0.5933,-0.123,-0.6152,-0.4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0223,-0.2581,-0.1887,0.0068,-0.4414,-0.3387,0.1364,-0.0665,0.0942,0.3602,0.5933,1,0.0517,-0.0773,0.0487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.3477,0.1623,-0.0203,0.1103,0.2408,-0.0109,0.3194,0.1573,0.1749,-0.3068,-0.123,0.0517,1,0.0636,0.3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.4184,0.1468,0.0554,0.4996,0.3235,0.5541,0.5022,0.7621,0.6381,-0.4666,-0.6152,-0.0773,0.0636,1,0.5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.5892,0.1146,0.3199,0.4374,0.4091,0.0573,0.2896,0.5007,0.5019,-0.268,-0.4028,0.0487,0.3035,0.5262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6327,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2892,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8928,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5296,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4781,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4562,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1544,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3901,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1663,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3261,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9619
