"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.6665,0.6204,0.1242,0.2113,0.3437,0.2402,0.5023,0.0641,-0.3079,-0.5546,-0.6584,0.0682,0.3016,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.6665,1,0.676,0.1286,0.3261,0.3792,0.2978,0.5516,0.0853,-0.4505,-0.5868,-0.658,0.1105,0.4911,-0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.6204,0.676,1,0.2661,0.2616,0.1963,0.18,0.4142,0.0787,-0.3547,-0.5327,-0.5737,0.2149,0.2786,-0.0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1242,0.1286,0.2661,1,0.451,0.358,-0.0181,0.3308,0.0497,-0.1738,-0.2466,-0.2416,0.0028,0.1943,0.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2113,0.3261,0.2616,0.451,1,0.6052,0.2505,0.3547,0.2403,-0.3024,-0.3438,-0.2117,-0.0271,0.4023,0.2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3437,0.3792,0.1963,0.358,0.6052,1,0.2144,0.4046,0.1671,-0.1923,-0.4114,-0.3362,0.0475,0.3818,0.1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2402,0.2978,0.18,-0.0181,0.2505,0.2144,1,0.0427,0.3777,-0.1489,-0.0818,-0.285,0.0437,0.1824,0.2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5023,0.5516,0.4142,0.3308,0.3547,0.4046,0.0427,1,0.248,-0.4362,-0.5355,-0.5406,0.0928,0.3918,-0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0641,0.0853,0.0787,0.0497,0.2403,0.1671,0.3777,0.248,1,-0.1313,-0.1781,-0.1781,0.0918,0.1246,0.0478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3079,-0.4505,-0.3547,-0.1738,-0.3024,-0.1923,-0.1489,-0.4362,-0.1313,1,0.5061,0.5032,-0.089,-0.2856,0.1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.5546,-0.5868,-0.5327,-0.2466,-0.3438,-0.4114,-0.0818,-0.5355,-0.1781,0.5061,1,0.6902,-0.044,-0.4654,0.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.6584,-0.658,-0.5737,-0.2416,-0.2117,-0.3362,-0.285,-0.5406,-0.1781,0.5032,0.6902,1,-0.1716,-0.4191,-0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
