"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.1839,0.1876,0.2447,0.0784,0.0983,0.0766,0.2368,0.0337,0.2173,0.1769,-0.1338,0.0673,0.1601,0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1839,1,0.2406,-0.0379,-0.0115,0.0778,-0.2511,0.0646,0.0295,-0.0354,-0.1778,-0.3277,-0.0668,0.2015,-0.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1876,0.2406,1,0.0695,-0.0387,-0.0703,-0.1947,0.1735,-0.0036,-0.1817,-0.2958,-0.4818,-0.0316,0.1619,-0.1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2447,-0.0379,0.0695,1,0.423,0.3677,0.1252,0.1771,-0.1315,0.07,-0.0396,-0.1154,-0.0771,0.1308,0.2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0784,-0.0115,-0.0387,0.423,1,0.6156,0.2806,0.2504,0.3766,-0.0597,-0.2126,-0.0453,-0.2575,0.1139,0.3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0983,0.0778,-0.0703,0.3677,0.6156,1,0.1785,0.0936,0.2469,0.1528,-0.3375,-0.0436,-0.0612,0.1884,0.0914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0766,-0.2511,-0.1947,0.1252,0.2806,0.1785,1,0.3141,0.3028,0.1761,0.1138,0.1486,0.0134,0.3863,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2368,0.0646,0.1735,0.1771,0.2504,0.0936,0.3141,1,0.4891,0.284,-0.0547,-0.2043,-0.1972,0.448,0.5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0337,0.0295,-0.0036,-0.1315,0.3766,0.2469,0.3028,0.4891,1,0.1808,-0.0388,-0.0904,-0.222,0.3546,0.4366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2173,-0.0354,-0.1817,0.07,-0.0597,0.1528,0.1761,0.284,0.1808,1,0.377,0.2396,0.0029,0.3586,0.0991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1769,-0.1778,-0.2958,-0.0396,-0.2126,-0.3375,0.1138,-0.0547,-0.0388,0.377,1,0.425,-0.0064,0.0717,-0.0789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1338,-0.3277,-0.4818,-0.1154,-0.0453,-0.0436,0.1486,-0.2043,-0.0904,0.2396,0.425,1,0.1029,-0.1548,0.0413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0673,-0.0668,-0.0316,-0.0771,-0.2575,-0.0612,0.0134,-0.1972,-0.222,0.0029,-0.0064,0.1029,1,-0.0667,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
