"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9105,0.0242,0.3517,0.2005,0.2152,0.1817,-0.1484,0.0509,0.1301,-0.2224,-0.3797,-0.1425,-0.1749,-0.1493,0.3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0242,0.9963,0.0832,0.1085,0.041,0.209,0.5719,0.1683,0.4345,-0.2332,-0.4084,-0.395,0.1443,0.1247,-0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3517,0.0832,0.9113,0.3846,0.4054,0.1417,0.0268,0.0508,0.2456,-0.5201,-0.4473,-0.3838,-0.0848,0.1825,0.1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2005,0.1085,0.3846,0.8973,0.2097,0.4074,0.2811,0.4549,0.3924,-0.4738,-0.618,-0.2849,-0.2507,-0.0061,0.4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2152,0.041,0.4054,0.2097,0.9937,0.211,-0.1762,0.1252,0.3455,-0.6004,-0.3876,-0.5196,0.4308,0.0169,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1817,0.209,0.1417,0.4074,0.211,0.9988,0.1731,0.4917,0.2919,-0.2445,-0.4364,-0.4005,-0.0746,0.1428,0.2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.1484,0.5719,0.0268,0.2811,-0.1762,0.1731,0.9979,0.3336,0.4262,-0.0935,-0.2367,-0.1344,0.1232,0.3047,-0.1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0509,0.1683,0.0508,0.4549,0.1252,0.4917,0.3336,0.9975,0.3927,-0.1163,-0.4295,-0.0848,-0.1391,0.1298,0.2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1301,0.4345,0.2456,0.3924,0.3455,0.2919,0.4262,0.3927,0.9666,-0.492,-0.4933,-0.3852,0.1774,0.0158,0.0532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2224,-0.2332,-0.5201,-0.4738,-0.6004,-0.2445,-0.0935,-0.1163,-0.492,0.9933,0.6718,0.6516,-0.3237,-0.0562,-0.1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
