"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.0032,-0.2025,-0.2061,-0.1872,-0.093,-0.12,-0.0792,0.0957,-0.0443,-0.0355,-0.0485,0.0406,0.279,0.0658,-0.0981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0032,1,0.0643,-0.1475,-0.1754,-0.1348,-0.0262,0.1407,0.1025,0.3023,0.1151,-0.0567,-0.0769,0.0835,-0.0976,0.0991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2025,0.0643,1,0.0848,0.1019,0.2554,0.2694,0.1343,0.1135,0.175,-0.2306,-0.3859,-0.388,-0.1556,-0.0352,-0.1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.2061,-0.1475,0.0848,1,0.3179,0.1154,0.1558,0.1195,0.2065,0.1279,-0.3064,-0.0906,-0.2421,-0.0582,0.0771,0.2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1872,-0.1754,0.1019,0.3179,1,0.2512,0.3655,0.3663,0.2894,0.1788,-0.3839,-0.3366,-0.0071,-0.0088,0.2534,0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.093,-0.1348,0.2554,0.1154,0.2512,1,0.3013,0.3735,0.3032,0.3019,-0.3077,-0.3338,-0.3627,-0.017,0.2446,0.1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.12,-0.0262,0.2694,0.1558,0.3655,0.3013,1,0.3062,0.3767,0.2793,-0.3449,-0.3902,-0.371,0.1034,0.1673,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0792,0.1407,0.1343,0.1195,0.3663,0.3735,0.3062,1,0.3678,0.2699,-0.2961,-0.3714,-0.258,0.0736,0.2924,0.3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0957,0.1025,0.1135,0.2065,0.2894,0.3032,0.3767,0.3678,1,0.2627,-0.2507,-0.2285,-0.2977,0.1404,0.4181,0.1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0443,0.3023,0.175,0.1279,0.1788,0.3019,0.2793,0.2699,0.2627,1,-0.3203,-0.3244,-0.3425,-0.0309,0.2538,0.1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
