"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",0.9633,-0.262,-0.2629,-0.3141,0.2139,0.052,0.0478,0.2199,-0.1753,0.0521,0.3066,0.263,0.2984,-0.1155,0.0278,-0.0214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.262,0.9885,0.4442,0.2913,-0.0128,-0.0265,-0.1383,-0.2095,0.1804,0.055,-0.1926,-0.097,-0.1196,0.1805,0.0666,0.1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2629,0.4442,0.9815,0.3859,-0.119,-0.056,-0.0255,-0.1421,0.0103,0.0329,-0.1253,-0.2107,-0.2862,0.1512,0.0885,-0.0612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.3141,0.2913,0.3859,0.9959,0.123,0.0335,0.1767,-0.1997,0.1818,0.158,-0.3837,-0.372,-0.4122,0.0631,-0.1643,-0.1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2139,-0.0128,-0.119,0.123,0.9991,0.5097,0.4592,0.4337,0.2381,0.2448,-0.136,-0.185,-0.1892,-9e-04,0.0543,0.2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.052,-0.0265,-0.056,0.0335,0.5097,0.9998,0.5666,0.1688,0.2142,0.3244,-0.2205,-0.221,-0.2173,0.0471,0.4058,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0478,-0.1383,-0.0255,0.1767,0.4592,0.5666,0.9928,0.2178,0.1749,0.2671,-0.2463,-0.133,-0.3277,-0.2017,0.1857,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2199,-0.2095,-0.1421,-0.1997,0.4337,0.1688,0.2178,0.9957,0.1447,0.2034,0.1157,0.0081,0.0223,0.0408,0.1904,0.2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1753,0.1804,0.0103,0.1818,0.2381,0.2142,0.1749,0.1447,0.9873,0.3418,-0.4427,-0.4104,-0.3121,0.1869,-0.0384,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0521,0.055,0.0329,0.158,0.2448,0.3244,0.2671,0.2034,0.3418,0.978,-0.0926,-0.2612,-0.213,0.0813,0.1945,0.3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.3066,-0.1926,-0.1253,-0.3837,-0.136,-0.2205,-0.2463,0.1157,-0.4427,-0.0926,0.9971,0.5393,0.4836,-0.0781,0.0722,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.263,-0.097,-0.2107,-0.372,-0.185,-0.221,-0.133,0.0081,-0.4104,-0.2612,0.5393,0.9853,0.4501,-0.0592,0.1127,-0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2984,-0.1196,-0.2862,-0.4122,-0.1892,-0.2173,-0.3277,0.0223,-0.3121,-0.213,0.4836,0.4501,0.9912,-0.2817,-0.0624,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1155,0.1805,0.1512,0.0631,-9e-04,0.0471,-0.2017,0.0408,0.1869,0.0813,-0.0781,-0.0592,-0.2817,0.9826,0.0978,0.1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0278,0.0666,0.0885,-0.1643,0.0543,0.4058,0.1857,0.1904,-0.0384,0.1945,0.0722,0.1127,-0.0624,0.0978,0.9921,0.2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0214,0.1142,-0.0612,-0.1946,0.2726,0.256,0.19,0.2513,0.097,0.3173,0.0158,-0.0091,0.037,0.1685,0.2427,0.9902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
