"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.1421,-0.1639,-0.151,0.0249,-0.2561,-0.1679,-0.1539,-0.0788,-0.0753,0.0634,0.0526,0.1946,0.0644,-0.1122,-0.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1421,1,0.4673,0.2995,0.055,0.1849,0.3049,0.17,0.3144,0.2522,-0.2607,-0.3209,-0.1618,-0.0293,0.2576,0.1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1639,0.4673,1,0.3393,0.1514,0.1785,0.258,0.0914,0.4818,0.3556,-0.2874,-0.4054,-0.2031,0.0091,0.0146,0.2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.151,0.2995,0.3393,1,0.0437,0.196,0.2004,0.1285,0.175,0.2212,-0.3636,-0.4384,-0.3572,0.2318,0.1649,0.2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0249,0.055,0.1514,0.0437,1,0.2802,0.2922,0.0947,0.1943,0.2414,-0.3558,-0.2226,-0.1755,0.0361,0.1527,0.1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.2561,0.1849,0.1785,0.196,0.2802,1,0.3106,0.2039,0.3609,0.2439,-0.2894,-0.4421,-0.3011,0.0356,0.2792,0.0643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1679,0.3049,0.258,0.2004,0.2922,0.3106,1,0.15,0.3523,0.2071,-0.3931,-0.3825,-0.3713,0.0415,0.1323,0.0798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.1539,0.17,0.0914,0.1285,0.0947,0.2039,0.15,1,0.1784,0.2738,-0.2945,-0.1712,-0.1903,0.1214,0.1387,0.1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0788,0.3144,0.4818,0.175,0.1943,0.3609,0.3523,0.1784,1,0.325,-0.2672,-0.4044,-0.1182,0.128,0.3526,0.2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0753,0.2522,0.3556,0.2212,0.2414,0.2439,0.2071,0.2738,0.325,1,-0.3635,-0.2828,-0.2599,0.0926,0.2455,0.3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0634,-0.2607,-0.2874,-0.3636,-0.3558,-0.2894,-0.3931,-0.2945,-0.2672,-0.3635,1,0.722,0.6928,-0.0217,-0.1944,-0.2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0526,-0.3209,-0.4054,-0.4384,-0.2226,-0.4421,-0.3825,-0.1712,-0.4044,-0.2828,0.722,1,0.7172,0.0164,-0.2008,-0.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1946,-0.1618,-0.2031,-0.3572,-0.1755,-0.3011,-0.3713,-0.1903,-0.1182,-0.2599,0.6928,0.7172,1,0.0681,-0.0505,-0.0979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0644,-0.0293,0.0091,0.2318,0.0361,0.0356,0.0415,0.1214,0.128,0.0926,-0.0217,0.0164,0.0681,1,-0.0755,0.1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.1122,0.2576,0.0146,0.1649,0.1527,0.2792,0.1323,0.1387,0.3526,0.2455,-0.1944,-0.2008,-0.0505,-0.0755,1,0.2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.1152,0.1707,0.2033,0.2537,0.1155,0.0643,0.0798,0.1194,0.2426,0.3646,-0.2466,-0.2051,-0.0979,0.1714,0.2951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801,0,0,0,0,0,0,0,0,0,0,0,0,0
