"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.1446,-0.3287,-0.0585,0.0991,-0.1107,-0.0047,0.1007,0.151,-0.1738,0.2328,0.0289,0.0536,0.3116,0.2136,-0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1446,1,0.1727,0.1342,0.1884,-0.0658,0.2332,0.2467,0.2104,0.1701,-0.1706,-0.0565,-0.0502,0.0933,0.1408,-0.0936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.3287,0.1727,1,0.2915,0.1325,0.1349,0.1484,-0.0221,0.0039,0.0813,-0.3316,-0.3479,-0.3697,-0.1822,0.1294,-0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0585,0.1342,0.2915,1,-0.1047,0.3839,0.1255,-0.202,0.0968,0.1688,-0.3795,-0.3125,-0.3934,-0.1086,0.1902,0.1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0991,0.1884,0.1325,-0.1047,1,0.0518,0.173,0.4083,0.0811,-0.0232,0.0123,-0.1645,0.0509,-0.0327,0.0697,0.1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1107,-0.0658,0.1349,0.3839,0.0518,1,0.3835,-1e-04,0.2041,0.0371,0.0528,-0.0541,-0.2041,-0.0416,-0.0092,0.3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0047,0.2332,0.1484,0.1255,0.173,0.3835,1,0.2426,0.321,0.1883,-0.0727,-0.199,-0.1616,-0.0937,0.2401,0.1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1007,0.2467,-0.0221,-0.202,0.4083,-1e-04,0.2426,1,0.0091,0.0986,-0.0852,0.0147,-0.0408,-0.0074,0.1244,0.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.151,0.2104,0.0039,0.0968,0.0811,0.2041,0.321,0.0091,1,0.361,0.0795,-0.1382,0.0387,-0.0152,0.3277,0.3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1738,0.1701,0.0813,0.1688,-0.0232,0.0371,0.1883,0.0986,0.361,1,-0.0959,-0.1626,0.1921,-0.2094,0.1873,0.3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2328,-0.1706,-0.3316,-0.3795,0.0123,0.0528,-0.0727,-0.0852,0.0795,-0.0959,1,0.5238,0.3755,0.4277,-0.1036,0.1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0289,-0.0565,-0.3479,-0.3125,-0.1645,-0.0541,-0.199,0.0147,-0.1382,-0.1626,0.5238,1,0.5197,0.211,-0.2788,-0.2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0536,-0.0502,-0.3697,-0.3934,0.0509,-0.2041,-0.1616,-0.0408,0.0387,0.1921,0.3755,0.5197,1,0.1593,-0.111,-0.0353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.3116,0.0933,-0.1822,-0.1086,-0.0327,-0.0416,-0.0937,-0.0074,-0.0152,-0.2094,0.4277,0.211,0.1593,1,0.0352,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2136,0.1408,0.1294,0.1902,0.0697,-0.0092,0.2401,0.1244,0.3277,0.1873,-0.1036,-0.2788,-0.111,0.0352,1,0.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0135,-0.0936,-0.022,0.1372,0.1029,0.3136,0.1684,0.0238,0.3197,0.3182,0.1893,-0.2723,-0.0353,0.0119,0.0404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7481,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7391,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7661,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8498,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8004,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9208,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6684,0,0,0,0,0,0,0
