"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",0.9645,0.0424,-0.0061,-0.2324,-0.0726,-0.0423,-0.0932,-0.365,0.0766,0.0995,0.2318,0.3071,0.1771,0.16,-0.1213,0.0816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0424,0.9885,0.5127,0.3134,0.212,0.2403,0.2677,0.1883,0.4066,0.1646,-0.0696,-0.2801,-0.1373,0.1173,0.2177,0.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0061,0.5127,0.9995,0.3784,0.3716,0.2399,0.3229,0.1936,0.3802,0.2582,-0.1831,-0.2665,-0.2795,0.1927,0.2261,0.0421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.2324,0.3134,0.3784,0.9947,0.3581,0.3076,0.3281,0.3019,0.4115,0.1906,-0.2112,-0.4752,-0.5113,0.2382,0.4199,0.2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0726,0.212,0.3716,0.3581,0.9954,0.4771,0.4332,0.2829,0.378,0.1354,-0.3153,-0.4778,-0.3195,0.2747,0.4162,-0.0347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0423,0.2403,0.2399,0.3076,0.4771,0.9912,0.4744,0.2078,0.3932,0.2769,-0.1833,-0.4686,-0.4057,0.3501,0.1999,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0932,0.2677,0.3229,0.3281,0.4332,0.4744,0.9521,0.3681,0.3553,0.0677,-0.3765,-0.5498,-0.2805,0.0511,0.3207,0.0807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.365,0.1883,0.1936,0.3019,0.2829,0.2078,0.3681,0.9908,0.1365,0.0434,-0.2591,-0.456,-0.1276,-0.1007,0.2533,0.1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0766,0.4066,0.3802,0.4115,0.378,0.3932,0.3553,0.1365,0.9999,0.1888,-0.3001,-0.4731,-0.2293,0.2309,0.441,0.2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0995,0.1646,0.2582,0.1906,0.1354,0.2769,0.0677,0.0434,0.1888,0.999,0.1307,-0.1287,-0.1611,0.2386,0.1297,0.1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2318,-0.0696,-0.1831,-0.2112,-0.3153,-0.1833,-0.3765,-0.2591,-0.3001,0.1307,0.9987,0.5314,0.1847,-0.0611,-0.3869,-0.3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
