"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.0434,-0.0062,-0.2373,-0.0741,-0.0433,-0.0973,-0.3734,0.078,0.1014,0.2362,0.3131,0.1808,0.1629,-0.1236,0.0855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0434,1,0.5158,0.316,0.2137,0.2428,0.2759,0.1902,0.409,0.1656,-0.07,-0.282,-0.1385,0.118,0.2192,0.0515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0062,0.5158,1,0.3795,0.3725,0.241,0.331,0.1946,0.3803,0.2584,-0.1833,-0.2668,-0.2803,0.1928,0.2264,0.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.2373,0.316,0.3795,1,0.3598,0.3098,0.3371,0.3041,0.4126,0.1912,-0.2119,-0.477,-0.514,0.2389,0.4215,0.2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0741,0.2137,0.3725,0.3598,1,0.4804,0.445,0.2849,0.3789,0.1358,-0.3163,-0.4794,-0.3211,0.2753,0.4176,-0.0358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0433,0.2428,0.241,0.3098,0.4804,1,0.4883,0.2096,0.395,0.2782,-0.1843,-0.4712,-0.4085,0.3517,0.201,0.1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0973,0.2759,0.331,0.3371,0.445,0.4883,1,0.379,0.3642,0.0694,-0.3861,-0.564,-0.2882,0.0524,0.329,0.0851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.3734,0.1902,0.1946,0.3041,0.2849,0.2096,0.379,1,0.1371,0.0436,-0.2605,-0.4586,-0.1285,-0.1012,0.2547,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.078,0.409,0.3803,0.4126,0.3789,0.395,0.3642,0.1371,1,0.1889,-0.3003,-0.4736,-0.2299,0.231,0.4415,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1014,0.1656,0.2584,0.1912,0.1358,0.2782,0.0694,0.0436,0.1889,1,0.1308,-0.1289,-0.1616,0.2387,0.1299,0.1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2362,-0.07,-0.1833,-0.2119,-0.3163,-0.1843,-0.3861,-0.2605,-0.3003,0.1308,1,0.5323,0.1853,-0.0611,-0.3876,-0.3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.3131,-0.282,-0.2668,-0.477,-0.4794,-0.4712,-0.564,-0.4586,-0.4736,-0.1289,0.5323,1,0.4437,-0.2496,-0.3742,-0.2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1808,-0.1385,-0.2803,-0.514,-0.3211,-0.4085,-0.2882,-0.1285,-0.2299,-0.1616,0.1853,0.4437,1,-0.3775,-0.1815,-0.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1629,0.118,0.1928,0.2389,0.2753,0.3517,0.0524,-0.1012,0.231,0.2387,-0.0611,-0.2496,-0.3775,1,-0.0038,0.0954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.1236,0.2192,0.2264,0.4215,0.4176,0.201,0.329,0.2547,0.4415,0.1299,-0.3876,-0.3742,-0.1815,-0.0038,1,0.1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0855,0.0515,0.0433,0.2798,-0.0358,0.1137,0.0851,0.169,0.219,0.1168,-0.3809,-0.2158,-0.0968,0.0954,0.1454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6619,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8236,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7292,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6452,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6836,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5907,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7115,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5598,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6864,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7257,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7455,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8127
