"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.2448,-0.1597,-0.0317,0.0594,-0.1219,0.0097,0.0708,-0.0448,0.13,0.0221,0.0606,0.2033,-0.1012,-0.2125,0.0281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2448,1,0.176,0.498,0.0909,0.082,-0.001,0.1491,0.4665,0.4287,0.0853,-0.2499,-0.0865,0.1503,0.4227,0.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1597,0.176,1,0.1595,0.1972,0.3012,0.1799,0.0724,0.2192,0.1691,-0.1207,-0.2952,-0.2254,-0.1622,0.357,0.3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0317,0.498,0.1595,1,0.3315,-5e-04,0.1174,0.1266,0.37,0.2926,-0.3336,-0.3695,-0.4773,0.0102,0.3961,0.1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0594,0.0909,0.1972,0.3315,1,0.1535,0.4173,0.2699,0.14,0.0896,-0.0092,-0.4029,-0.1889,-0.1278,0.0044,-0.0512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1219,0.082,0.3012,-5e-04,0.1535,1,0.5193,0.1222,0.3211,0.2802,-0.1179,-0.1393,0.0964,0.0788,0.1661,0.3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0097,-0.001,0.1799,0.1174,0.4173,0.5193,1,0.1646,0.3085,0.3898,-0.1584,-0.3245,-0.0273,-0.0179,-0.0135,0.3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0708,0.1491,0.0724,0.1266,0.2699,0.1222,0.1646,1,0.4204,0.316,0.0298,-0.5016,-0.1836,0.2583,-0.0281,0.2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0448,0.4665,0.2192,0.37,0.14,0.3211,0.3085,0.4204,1,0.5842,-0.2498,-0.3742,-0.1968,0.0933,0.4021,0.3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.13,0.4287,0.1691,0.2926,0.0896,0.2802,0.3898,0.316,0.5842,1,-0.2218,-0.269,-0.0935,0.1236,0.2606,0.4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
