"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.1977,0.0186,0.1137,0.0686,0.1176,-0.0152,-0.0829,-0.1253,0.0032,0.2245,0.2354,-0.1545,-0.2105,-0.0618,0.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1977,1,0.203,0.127,0.1755,0.2229,0.1846,0.0689,0.0794,0.0257,0.094,-0.2052,-0.0199,0.0464,0.0174,0.1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0186,0.203,1,0.0642,0.1149,0.4009,0.2835,0.1758,0.1502,0.068,-0.0262,-0.0325,-0.0328,-0.1674,0.2196,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1137,0.127,0.0642,1,0.1234,0.1258,0.0392,-0.0235,-0.127,-0.1122,-0.0786,-0.0618,-0.1881,0.0061,0.0683,-0.0484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0686,0.1755,0.1149,0.1234,1,0.1519,0.2088,0.1941,0.2018,-0.2506,-0.0519,-0.2186,-0.1323,-0.1579,0.1076,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1176,0.2229,0.4009,0.1258,0.1519,1,0.5244,0.3637,0.1731,0.0751,-0.0051,-0.2793,-0.2155,-0.0473,0.277,0.1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0152,0.1846,0.2835,0.0392,0.2088,0.5244,1,0.2398,0.1977,0.186,-0.0478,-0.1788,-0.1575,-0.0174,0.2388,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0829,0.0689,0.1758,-0.0235,0.1941,0.3637,0.2398,1,0.31,0.2272,-0.0036,-0.2646,-0.0743,-0.2579,0.3585,0.0504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1253,0.0794,0.1502,-0.127,0.2018,0.1731,0.1977,0.31,1,0.3484,0.0099,-0.2832,-0.0136,-0.0503,0.2244,0.0532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0032,0.0257,0.068,-0.1122,-0.2506,0.0751,0.186,0.2272,0.3484,1,0.0138,-0.1834,-0.0239,0.1796,0.1876,0.1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
