"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.1648,0.1232,-0.0316,0.0172,-0.151,-0.0711,0.0855,0.1517,0.074,0.4876,-0.0421,0.1668,0.007,0.0362,0.1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1648,1,0.1657,0.113,0.0871,-0.0243,0.1072,0.0998,0.2538,0.1831,-0.0776,0.0263,-0.1089,0.0552,0.2689,0.2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1232,0.1657,1,0.1318,0.1311,0.1184,0.2134,0.1991,0.2135,0.1272,-0.0719,0.0233,-0.3237,-0.1679,0.161,0.2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0316,0.113,0.1318,1,0.1404,0.0153,0.3964,0.1448,0.2899,0.2421,-0.0305,-0.2742,-0.361,0.0599,0.3444,-0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0172,0.0871,0.1311,0.1404,1,0.2002,0.287,0.2369,0.147,0.1049,-0.0494,-0.0684,-0.3067,0.1383,0.1845,0.1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.151,-0.0243,0.1184,0.0153,0.2002,1,0.3094,0.1429,0.2762,0.1106,-0.1554,-0.076,-0.1852,-0.069,0.2237,-0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0711,0.1072,0.2134,0.3964,0.287,0.3094,1,0.1025,0.3054,0.3532,-0.0604,-0.0921,-0.3045,-0.0794,0.2445,0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0855,0.0998,0.1991,0.1448,0.2369,0.1429,0.1025,1,0.2005,0.1605,-0.3209,-0.0431,-0.0178,0.1099,0.2509,0.3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1517,0.2538,0.2135,0.2899,0.147,0.2762,0.3054,0.2005,1,0.3088,-0.0659,-0.1478,-0.2648,0.0272,0.3594,0.3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.074,0.1831,0.1272,0.2421,0.1049,0.1106,0.3532,0.1605,0.3088,1,-0.1825,-0.0445,0.1255,-0.002,0.1837,0.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.4876,-0.0776,-0.0719,-0.0305,-0.0494,-0.1554,-0.0604,-0.3209,-0.0659,-0.1825,1,0.121,0.1116,0.0489,-0.1042,-0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0421,0.0263,0.0233,-0.2742,-0.0684,-0.076,-0.0921,-0.0431,-0.1478,-0.0445,0.121,1,0.1478,0.0034,-0.258,-0.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1668,-0.1089,-0.3237,-0.361,-0.3067,-0.1852,-0.3045,-0.0178,-0.2648,0.1255,0.1116,0.1478,1,0.1328,-0.3689,0.1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.007,0.0552,-0.1679,0.0599,0.1383,-0.069,-0.0794,0.1099,0.0272,-0.002,0.0489,0.0034,0.1328,1,-0.0051,0.2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0362,0.2689,0.161,0.3444,0.1845,0.2237,0.2445,0.2509,0.3594,0.1837,-0.1042,-0.258,-0.3689,-0.0051,1,0.1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.1083,0.2312,0.2242,-0.0245,0.1205,-0.0102,0.1259,0.3953,0.3052,0.2436,-0.227,-0.201,0.1023,0.2796,0.1898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8666,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2219,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6018,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6795,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0038,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7787,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7981,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5352,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6601,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9932,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6597,0,0
