"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.2685,-0.2704,-0.3207,0.218,0.053,0.0489,0.2245,-0.1797,0.0537,0.3128,0.27,0.3053,-0.1187,0.0284,-0.0219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2685,1,0.4509,0.2936,-0.0129,-0.0267,-0.1396,-0.2112,0.1826,0.0559,-0.194,-0.0983,-0.1208,0.1832,0.0673,0.1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2704,0.4509,1,0.3903,-0.1202,-0.0565,-0.0259,-0.1437,0.0104,0.0336,-0.1267,-0.2142,-0.2901,0.154,0.0897,-0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.3207,0.2936,0.3903,1,0.1233,0.0335,0.1777,-0.2005,0.1833,0.16,-0.385,-0.3755,-0.4149,0.0638,-0.1653,-0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.218,-0.0129,-0.1202,0.1233,1,0.51,0.4611,0.4348,0.2398,0.2476,-0.1363,-0.1865,-0.1901,-9e-04,0.0545,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.053,-0.0267,-0.0565,0.0335,0.51,1,0.5687,0.1691,0.2156,0.328,-0.2208,-0.2227,-0.2183,0.0475,0.4074,0.2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0489,-0.1396,-0.0259,0.1777,0.4611,0.5687,1,0.219,0.1766,0.271,-0.2475,-0.1345,-0.3304,-0.2042,0.1871,0.1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2245,-0.2112,-0.1437,-0.2005,0.4348,0.1691,0.219,1,0.1459,0.2061,0.1161,0.0082,0.0225,0.0413,0.1916,0.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1797,0.1826,0.0104,0.1833,0.2398,0.2156,0.1766,0.1459,1,0.3479,-0.4462,-0.4161,-0.3155,0.1898,-0.0388,0.0981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0537,0.0559,0.0336,0.16,0.2476,0.328,0.271,0.2061,0.3479,1,-0.0938,-0.266,-0.2163,0.0829,0.1975,0.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.3128,-0.194,-0.1267,-0.385,-0.1363,-0.2208,-0.2475,0.1161,-0.4462,-0.0938,1,0.5441,0.4864,-0.0789,0.0726,0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.27,-0.0983,-0.2142,-0.3755,-0.1865,-0.2227,-0.1345,0.0082,-0.4161,-0.266,0.5441,1,0.4554,-0.0602,0.114,-0.0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.3053,-0.1208,-0.2901,-0.4149,-0.1901,-0.2183,-0.3304,0.0225,-0.3155,-0.2163,0.4864,0.4554,1,-0.2854,-0.0629,0.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1187,0.1832,0.154,0.0638,-9e-04,0.0475,-0.2042,0.0413,0.1898,0.0829,-0.0789,-0.0602,-0.2854,1,0.0991,0.1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0284,0.0673,0.0897,-0.1653,0.0545,0.4074,0.1871,0.1916,-0.0388,0.1975,0.0726,0.114,-0.0629,0.0991,1,0.2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0219,0.1154,-0.062,-0.196,0.274,0.2573,0.1917,0.253,0.0981,0.3225,0.0159,-0.0092,0.0373,0.1708,0.2449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7127,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7594,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8408,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2912,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9073,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7315,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7492,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7026,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9084,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5516,0,0,0
