"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.1732,0.1864,0.2092,0.3604,0.029,0.1859,0.1937,-0.1203,-0.0326,0.0194,0.1428,0.0454,-0.0448,0.3251,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1732,1,0.3575,0.4955,0.1336,0.1335,0.1781,0.1612,0.1426,0.3268,-0.2749,0.0283,-0.0356,0.2512,0.0537,0.2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1864,0.3575,1,0.4554,0.2112,0.1645,0.2731,0.0343,-0.0229,0.1314,-0.2166,0.1037,-0.147,0.0497,0.3662,0.1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2092,0.4955,0.4554,1,0.0724,0.1495,0.297,-0.0489,0.1589,0.3007,-0.302,0.0292,-0.3146,0.3113,0.1406,0.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.3604,0.1336,0.2112,0.0724,1,0.1481,0.3826,0.3595,0.0767,-0.0125,-0.1865,0.0925,0.1232,0.1066,0.1289,0.0957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.029,0.1335,0.1645,0.1495,0.1481,1,0.3171,-0.0623,0.2143,0.2734,-0.296,-0.1561,-0.1977,0.2049,0.2253,0.0724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1859,0.1781,0.2731,0.297,0.3826,0.3171,1,0.4462,0.2622,0.2853,-0.2554,-0.1096,-0.0125,0.0594,0.1299,0.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1937,0.1612,0.0343,-0.0489,0.3595,-0.0623,0.4462,1,0.1672,0.2042,-0.1177,-0.0717,0.3449,0.0076,0.0138,0.2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1203,0.1426,-0.0229,0.1589,0.0767,0.2143,0.2622,0.1672,1,0.488,-0.1986,-0.2036,-0.1488,0.1336,-0.0274,0.0967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0326,0.3268,0.1314,0.3007,-0.0125,0.2734,0.2853,0.2042,0.488,1,-0.2887,-0.2525,-0.1015,0.0402,0.2339,0.1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
