"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",0.9454,-0.2002,-0.1471,-0.3518,-0.1479,-0.1992,0.0218,-0.0368,-0.2404,-0.002,0.4408,0.4727,-0.0393,0.1208,0.2336,-0.1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2002,0.9403,0.2933,0.372,0.3176,0.1337,0.1767,0.1937,0.4192,0.3274,-0.0895,-0.2962,-0.083,0.1774,0.1626,0.2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1471,0.2933,0.9858,0.3388,0.265,0.144,0.1695,-0.207,0.0851,0.0289,0.0198,-0.2994,0.0223,-0.1602,0.2098,-0.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.3518,0.372,0.3388,0.9984,0.1946,0.2376,0.1651,-0.0692,0.1899,0.2509,-0.3416,-0.4642,-0.2926,0.2854,-0.0758,0.2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1479,0.3176,0.265,0.1946,0.972,0.2322,0.266,0.1432,0.3386,0.0845,0.0344,-0.251,0.0304,0.0423,0.1265,0.2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1992,0.1337,0.144,0.2376,0.2322,0.9603,0.5021,0.0853,0.3079,0.2369,-0.0362,-0.3216,-0.1512,0.4007,0.152,0.0912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0218,0.1767,0.1695,0.1651,0.266,0.5021,0.9739,0.0118,0.2154,0.1898,-0.0642,-0.3043,-0.0841,0.2282,0.4313,0.1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0368,0.1937,-0.207,-0.0692,0.1432,0.0853,0.0118,0.9457,0.31,0.2681,-0.0864,-0.0561,-0.0826,0.1511,0.2407,0.2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.2404,0.4192,0.0851,0.1899,0.3386,0.3079,0.2154,0.31,0.9464,0.5603,0.0217,-0.3519,-0.0975,0.2501,0.2708,0.0518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.002,0.3274,0.0289,0.2509,0.0845,0.2369,0.1898,0.2681,0.5603,0.98,0.0346,-0.198,-0.2221,0.3111,0.1896,0.1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.4408,-0.0895,0.0198,-0.3416,0.0344,-0.0362,-0.0642,-0.0864,0.0217,0.0346,0.9945,0.5231,0.3917,-0.1527,-0.0774,-0.2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.4727,-0.2962,-0.2994,-0.4642,-0.251,-0.3216,-0.3043,-0.0561,-0.3519,-0.198,0.5231,0.9999,0.3445,-0.1926,-0.1737,-0.2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0393,-0.083,0.0223,-0.2926,0.0304,-0.1512,-0.0841,-0.0826,-0.0975,-0.2221,0.3917,0.3445,0.9708,-0.2931,-0.1389,-0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
