"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.0903,-0.1836,0.0563,0.1008,0.1724,0.1957,0.1939,0.0149,-0.031,-0.1236,0.037,-0.0791,0.1863,-0.1237,-0.0281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0903,1,0.203,0.0442,0.0749,-0.1767,0.0659,0.0648,0.1592,0.1106,-0.0594,0.0991,-0.0495,0.0803,0.1321,0.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1836,0.203,1,0.1756,0.1187,0.0724,0.069,-0.116,0.1224,0.0613,0.0475,-0.0353,-0.0056,0.0261,-0.0231,0.1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0563,0.0442,0.1756,1,0.0537,-0.0631,0.042,0.1132,0.0318,0.0105,-0.1463,-0.1931,-0.2967,-0.1562,0.1302,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1008,0.0749,0.1187,0.0537,1,0.0477,0.1297,0.1071,0.0868,0.0619,-0.188,-0.134,-0.1506,0.2041,-0.1292,0.1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1724,-0.1767,0.0724,-0.0631,0.0477,1,0.2294,0.0357,0.1271,0.0549,-0.0226,-0.1193,-0.0765,-0.0065,0.1201,-0.0285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1957,0.0659,0.069,0.042,0.1297,0.2294,1,0.2521,0.2153,0.1756,-0.0756,-0.1257,-0.2328,0.0441,0.1575,0.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1939,0.0648,-0.116,0.1132,0.1071,0.0357,0.2521,1,0.1758,0.1152,-0.1207,0.0701,0.0153,0.1283,0.1088,0.2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0149,0.1592,0.1224,0.0318,0.0868,0.1271,0.2153,0.1758,1,0.2735,0.056,0.0389,-0.0701,-0.1647,0.2024,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.031,0.1106,0.0613,0.0105,0.0619,0.0549,0.1756,0.1152,0.2735,1,-0.124,-0.1779,-0.1153,-0.0365,0.182,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1236,-0.0594,0.0475,-0.1463,-0.188,-0.0226,-0.0756,-0.1207,0.056,-0.124,1,0.1862,0.2949,-0.1582,0.0124,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.037,0.0991,-0.0353,-0.1931,-0.134,-0.1193,-0.1257,0.0701,0.0389,-0.1779,0.1862,1,0.44,0.0128,0.0519,-0.0781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0791,-0.0495,-0.0056,-0.2967,-0.1506,-0.0765,-0.2328,0.0153,-0.0701,-0.1153,0.2949,0.44,1,-0.0905,-0.0826,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1863,0.0803,0.0261,-0.1562,0.2041,-0.0065,0.0441,0.1283,-0.1647,-0.0365,-0.1582,0.0128,-0.0905,1,-0.2126,0.0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.1237,0.1321,-0.0231,0.1302,-0.1292,0.1201,0.1575,0.1088,0.2024,0.182,0.0124,0.0519,-0.0826,-0.2126,1,-0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0281,0.1204,0.1405,0.114,0.1149,-0.0285,0.0218,0.2192,0.0496,0.255,0.0248,-0.0781,-0.0021,0.0302,-0.0118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9963,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9135,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9987,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9351,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9219,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,0,0,0,0,0
