"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.1144,0.0216,0.1801,0.0793,-0.0325,-0.0901,-0.024,-0.1611,-0.1214,-0.3575,-0.0734,-0.1075,0.0544,-0.2725,-0.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1144,1,0.147,0.0892,0.0388,-0.0904,-0.0099,-0.0504,0.2299,0.0929,-0.1553,-0.3294,-0.1291,-0.2335,0.0302,0.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0216,0.147,1,0.0644,-0.0047,0.0765,0.2931,0.1018,0.0973,0.0186,-0.0166,-0.2195,-0.1252,-0.1616,-0.1108,0.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1801,0.0892,0.0644,1,0.2273,0.2065,0.19,-0.1425,-0.0934,0.1569,-0.3625,-0.1878,-0.3671,0.0801,-0.0291,0.0835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0793,0.0388,-0.0047,0.2273,1,0.2034,0.205,0.1645,0.0301,0.2935,-0.1843,-0.149,-0.2572,0.1441,-0.0094,0.1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0325,-0.0904,0.0765,0.2065,0.2034,1,0.2318,0.1704,0.1438,0.3429,-0.0105,-0.2354,-0.2312,0.0204,0.1927,0.0912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0901,-0.0099,0.2931,0.19,0.205,0.2318,1,0.2483,0.0912,0.1227,-0.1227,-0.34,-0.2061,0.0063,0.0534,0.2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.024,-0.0504,0.1018,-0.1425,0.1645,0.1704,0.2483,1,0.2792,0.1479,0.0252,-0.36,-0.085,0.0781,0.1379,0.3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1611,0.2299,0.0973,-0.0934,0.0301,0.1438,0.0912,0.2792,1,0.2827,0.2411,-0.2023,0.1464,0.037,0.1826,0.1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1214,0.0929,0.0186,0.1569,0.2935,0.3429,0.1227,0.1479,0.2827,1,0.0023,-0.0834,0.014,-0.0908,0.1889,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3575,-0.1553,-0.0166,-0.3625,-0.1843,-0.0105,-0.1227,0.0252,0.2411,0.0023,1,0.5202,0.4201,-0.0897,0.242,-0.1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0734,-0.3294,-0.2195,-0.1878,-0.149,-0.2354,-0.34,-0.36,-0.2023,-0.0834,0.5202,1,0.4513,-0.0136,0.0788,-0.3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1075,-0.1291,-0.1252,-0.3671,-0.2572,-0.2312,-0.2061,-0.085,0.1464,0.014,0.4201,0.4513,1,0.0188,-0.011,-0.0513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0544,-0.2335,-0.1616,0.0801,0.1441,0.0204,0.0063,0.0781,0.037,-0.0908,-0.0897,-0.0136,0.0188,1,0.0367,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.2725,0.0302,-0.1108,-0.0291,-0.0094,0.1927,0.0534,0.1379,0.1826,0.1889,0.242,0.0788,-0.011,0.0367,1,-0.0746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.1706,0.0596,0.1325,0.0835,0.1653,0.0912,0.2455,0.3009,0.1158,0.286,-0.1454,-0.3861,-0.0513,0.0035,-0.0746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9916,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8473,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9928,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9948,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8786,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9641,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8759,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8325,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7859,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9632,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9899,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8574
