"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.4483,0.4133,0.1826,-0.1213,0.1149,0.358,0.2106,0.1768,-0.2855,-0.165,-0.0851,0.262,0.2356,-0.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.4483,1,0.2463,0.0201,-0.1078,-0.0529,0.2986,0.3164,-0.0327,-0.3457,-0.1532,-0.1076,0.0879,0.1474,-0.1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.4133,0.2463,1,0.1973,0.0096,0.001,0.3144,0.3207,0.0971,-0.2122,-0.2451,-0.1151,0.2439,-0.0219,0.0316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1826,0.0201,0.1973,1,0.3248,0.349,-0.0154,0.2674,-0.1068,-0.0378,-0.4095,-0.3669,0.1112,-0.0556,0.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1213,-0.1078,0.0096,0.3248,1,0.1692,0.0231,0.2358,0.1249,0.0817,-0.3818,-0.2358,-0.0703,-0.143,0.0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1149,-0.0529,0.001,0.349,0.1692,1,-0.0552,0.1278,0.2548,-0.0429,-0.1941,-0.26,0.0422,0.2238,0.1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.358,0.2986,0.3144,-0.0154,0.0231,-0.0552,1,0.3102,0.2045,-0.153,-0.3244,-0.2692,0.1282,0.1086,-0.0518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2106,0.3164,0.3207,0.2674,0.2358,0.1278,0.3102,1,0.431,-0.19,-0.1557,-0.0835,0.0715,0.0542,0.1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1768,-0.0327,0.0971,-0.1068,0.1249,0.2548,0.2045,0.431,1,0.107,-0.0884,-0.0342,0.2299,0.1922,0.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2855,-0.3457,-0.2122,-0.0378,0.0817,-0.0429,-0.153,-0.19,0.107,1,0.2742,0.3059,-0.0955,-0.0593,0.1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.165,-0.1532,-0.2451,-0.4095,-0.3818,-0.1941,-0.3244,-0.1557,-0.0884,0.2742,1,0.6062,-0.0426,-0.125,-0.0535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0851,-0.1076,-0.1151,-0.3669,-0.2358,-0.26,-0.2692,-0.0835,-0.0342,0.3059,0.6062,1,0.0651,0.0015,0.1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.262,0.0879,0.2439,0.1112,-0.0703,0.0422,0.1282,0.0715,0.2299,-0.0955,-0.0426,0.0651,1,0.2485,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2356,0.1474,-0.0219,-0.0556,-0.143,0.2238,0.1086,0.0542,0.1922,-0.0593,-0.125,0.0015,0.2485,1,0.1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0834,-0.1099,0.0316,0.0243,0.0972,0.1359,-0.0518,0.1557,0.2462,0.1935,-0.0535,0.1628,0.0046,0.1236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7396,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8554,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9064,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7816,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8092,0,0,0,0,0,0,0,0
