"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.199,0.37,0.2621,0.4496,0.3766,0.1723,0.3788,0.2657,-0.3723,-0.4021,-0.3491,0.2051,0.3195,0.4097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.199,1,0.3894,-0.0532,-0.0457,0.2013,0.2115,-0.011,0.0705,-0.3853,-0.2075,-0.2983,0.1422,0.198,0.1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.37,0.3894,1,0.0991,0.1304,-0.2292,-0.0081,0.0712,0.08,-0.2934,-0.4442,-0.2732,-0.0197,0.1583,0.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2621,-0.0532,0.0991,1,0.5041,0.2894,0.2169,0.4474,0.2578,-0.1812,-0.1993,-0.0569,0.1118,0.382,0.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.4496,-0.0457,0.1304,0.5041,1,0.5821,-0.0171,0.5014,0.4162,-0.1648,-0.4022,-0.4607,0.2562,0.2534,0.4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3766,0.2013,-0.2292,0.2894,0.5821,1,0.1489,0.5303,0.3652,-0.2981,-0.3049,-0.4208,0.0728,0.5126,0.2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1723,0.2115,-0.0081,0.2169,-0.0171,0.1489,1,0.2345,0.3797,-0.2694,-0.2126,-0.0126,0.1753,0.2919,0.2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3788,-0.011,0.0712,0.4474,0.5014,0.5303,0.2345,1,0.611,-0.3653,-0.4564,-0.3248,0.0761,0.6674,0.3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2657,0.0705,0.08,0.2578,0.4162,0.3652,0.3797,0.611,1,-0.357,-0.5218,-0.3358,-0.0496,0.385,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3723,-0.3853,-0.2934,-0.1812,-0.1648,-0.2981,-0.2694,-0.3653,-0.357,1,0.6472,0.3865,-0.3255,-0.4672,-0.3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4021,-0.2075,-0.4442,-0.1993,-0.4022,-0.3049,-0.2126,-0.4564,-0.5218,0.6472,1,0.6504,-0.1572,-0.6409,-0.4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3491,-0.2983,-0.2732,-0.0569,-0.4607,-0.4208,-0.0126,-0.3248,-0.3358,0.3865,0.6504,1,-0.0764,-0.3264,-0.3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.2051,0.1422,-0.0197,0.1118,0.2562,0.0728,0.1753,0.0761,-0.0496,-0.3255,-0.1572,-0.0764,1,0.0445,0.2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.3195,0.198,0.1583,0.382,0.2534,0.5126,0.2919,0.6674,0.385,-0.4672,-0.6409,-0.3264,0.0445,1,0.4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.4097,0.1902,0.203,0.4718,0.4934,0.2616,0.2038,0.3692,0.388,-0.3585,-0.4973,-0.3547,0.2877,0.4646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6457,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4025,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2756,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6349,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7535,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2062,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1281,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5204,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9052,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1266,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5986
